episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,MAXWAVE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,MAXWAVE,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
1,MAXWAVE,3,6.5,0.0,0.0,3.0,0.0,0.0,-6.5,-6.5,-6.5,,
1,MAXWAVE,4,39.0,0.0,2.0,4.0,0.0,1.0,-39.0,-39.0,-39.0,,
1,MAXWAVE,5,82.5,0.0,7.0,6.0,0.0,1.0,-82.5,-82.5,-82.5,,
1,MAXWAVE,6,111.0,0.0,0.0,5.0,0.0,0.0,-111.0,-111.0,-111.0,,
1,MAXWAVE,7,134.0,0.0,0.0,6.0,0.0,1.0,-134.0,-134.0,-134.0,,
1,MAXWAVE,8,174.0,0.5,4.5,8.0,1.0,3.0,-174.5,-174.5,-174.5,,
1,MAXWAVE,9,247.5,10.5,11.0,9.0,1.0,5.0,-258.0,-258.0,-258.0,,
1,MAXWAVE,10,338.0,20.5,25.5,12.0,1.0,5.0,-358.5,-358.5,-358.5,,
1,MAXWAVE,11,453.5,31.0,40.5,15.0,2.0,5.0,-484.5,-484.5,-484.5,,
1,MAXWAVE,12,592.0,51.0,55.5,17.0,2.0,5.0,-643.0,-643.0,-643.0,,
1,MAXWAVE,13,746.0,73.5,70.5,20.0,4.0,5.0,-819.5,-819.5,-819.5,,
1,MAXWAVE,14,789.0,11.5,2.0,15.0,1.0,1.0,-800.5,-800.5,-800.5,,
1,MAXWAVE,15,842.5,26.5,1.0,19.0,4.0,4.0,-869.0,-869.0,-869.0,,
1,MAXWAVE,16,969.5,68.5,11.0,20.0,5.0,6.0,-1038.0,-1038.0,-1038.0,,
1,MAXWAVE,17,1128.0,96.0,26.0,21.0,4.0,4.0,-1224.0,-1224.0,-1224.0,,
1,MAXWAVE,18,1171.5,52.0,3.0,20.0,2.0,3.0,-1223.5,-1223.5,-1223.5,,
1,MAXWAVE,19,1363.5,15.0,1.5,26.0,3.0,3.0,-1378.5,-1378.5,-1378.5,,
1,MAXWAVE,20,1607.5,45.0,11.5,32.0,3.0,6.0,-1652.5,-1652.5,-1652.5,,
1,MAXWAVE,21,1915.0,75.0,26.0,38.0,3.0,9.0,-1990.0,-1990.0,-1990.0,,
1,MAXWAVE,22,2112.5,32.0,44.5,34.0,1.0,11.0,-2144.5,-2144.5,-2144.5,,
1,MAXWAVE,23,2203.0,44.0,71.0,28.0,2.0,16.0,-2247.0,-2247.0,-2247.0,,
1,MAXWAVE,24,2281.5,70.0,105.5,25.0,4.0,18.0,-2351.5,-2351.5,-2351.5,,
1,MAXWAVE,25,2355.5,110.0,154.0,22.0,4.0,20.0,-2465.5,-2465.5,-2465.5,,
1,MAXWAVE,26,2535.5,150.0,209.5,22.0,4.0,20.0,-2685.5,-2685.5,-2685.5,,
1,MAXWAVE,27,2715.5,190.0,269.5,22.0,4.0,22.0,-2905.5,-2905.5,-2905.5,,
1,MAXWAVE,28,2321.0,183.0,337.0,23.0,6.0,25.0,-2504.0,-2504.0,-2504.0,,
1,MAXWAVE,29,2304.0,237.0,405.0,27.0,7.0,24.0,-2541.0,-2541.0,-2541.0,,
1,MAXWAVE,30,2447.0,295.0,479.0,23.0,6.0,28.0,-2742.0,-2742.0,-2742.0,,
1,MAXWAVE,31,2575.5,355.0,559.5,21.0,6.0,32.0,-2930.5,-2930.5,-2930.5,,
1,MAXWAVE,32,2725.5,418.0,639.0,22.0,7.0,34.0,-3143.5,-3143.5,-3143.5,,
1,MAXWAVE,33,2623.0,488.0,728.0,22.0,7.0,36.0,-3111.0,-3111.0,-3111.0,,
