episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,MPLight_MM,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,
1,MPLight_MM,2,2.5,0.0,0.0,1.0,0.0,1.0,-7.182,-7.182,-7.182,,
1,MPLight_MM,3,20.0,0.0,0.0,4.0,0.0,0.0,-4.0,-4.0,-4.0,,
1,MPLight_MM,4,27.0,0.0,0.0,3.0,0.0,0.0,-3.0,-3.0,-3.0,,
1,MPLight_MM,5,23.0,0.0,0.0,5.0,0.0,0.0,-5.0,-5.0,-5.0,,
1,MPLight_MM,6,63.5,0.0,0.0,6.0,0.0,0.0,-6.0,-6.0,-6.0,,
1,MPLight_MM,7,122.0,0.0,0.0,9.0,0.0,0.0,-12.091,-12.091,-12.091,,
1,MPLight_MM,8,219.5,0.0,0.0,13.0,0.0,0.0,-13.0,-13.0,-13.0,,
1,MPLight_MM,9,361.0,2.5,0.0,18.0,1.0,1.0,-25.449,-25.449,-25.449,,
1,MPLight_MM,10,527.5,14.5,0.0,25.0,2.0,3.0,-36.807,-36.807,-36.807,,
1,MPLight_MM,11,455.0,0.5,8.5,21.0,1.0,3.0,-31.54,-31.54,-31.54,,
1,MPLight_MM,12,478.5,0.0,0.0,16.0,0.0,0.0,-16.0,-16.0,-16.0,,
1,MPLight_MM,13,641.5,1.0,0.0,20.0,1.0,2.0,-30.54,-30.54,-30.54,,
1,MPLight_MM,14,817.5,14.5,7.5,27.0,2.0,3.0,-38.807,-38.807,-38.807,,
1,MPLight_MM,15,1044.5,3.0,7.0,27.0,1.0,2.0,-37.54,-37.54,-37.54,,
1,MPLight_MM,16,1187.0,13.0,13.5,25.0,1.0,4.0,-41.722,-41.722,-41.722,,
1,MPLight_MM,17,1419.0,23.0,17.0,26.0,1.0,1.0,-33.449,-33.449,-33.449,,
1,MPLight_MM,18,1656.5,34.0,24.0,27.0,2.0,6.0,-48.08,-48.08,-48.08,,
