episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,IDQN_MM2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,
1,IDQN_MM2,2,1.5,0.0,0.0,1.0,0.0,2.0,-0.00278,-0.00278,-0.00278,1.0,
1,IDQN_MM2,3,8.0,0.0,0.0,4.0,0.0,0.0,-0.01203,-0.01203,-0.01203,1.0,
1,IDQN_MM2,4,28.5,0.0,1.5,5.0,0.0,1.0,-0.35598,-0.35598,-0.35598,1.0,
1,IDQN_MM2,5,94.0,0.0,6.5,11.0,0.0,1.0,-1.18134,-1.18134,-1.18134,0.9999,
1,IDQN_MM2,6,208.0,1.5,14.0,13.0,1.0,3.0,-1.80328,-1.80328,-1.80328,0.9999,
1,IDQN_MM2,7,337.5,11.5,16.5,17.0,1.0,1.0,-0.78389,-0.78389,-0.78389,0.9999,
1,IDQN_MM2,8,353.0,21.5,22.5,15.0,1.0,4.0,-1.31508,-1.31508,-1.31508,0.9999,
1,IDQN_MM2,9,374.5,34.0,30.0,16.0,2.0,3.0,-1.64778,-1.64778,-1.64778,0.9998,
1,IDQN_MM2,10,386.5,44.0,43.0,13.0,2.0,5.0,-2.79283,-2.79283,-2.79283,0.9998,
1,IDQN_MM2,11,296.5,65.0,59.0,9.0,3.0,5.0,-3.0,-3.0,-3.0,0.9998,
1,IDQN_MM2,12,308.0,95.0,79.0,12.0,3.0,5.0,-3.0,-3.0,-3.0,0.9998,
1,IDQN_MM2,13,418.5,127.5,99.0,23.0,4.0,6.0,-3.0,-3.0,-3.0,0.9998,
1,IDQN_MM2,14,508.0,167.5,119.0,18.0,4.0,5.0,-3.0,-3.0,-3.0,0.9997,
1,IDQN_MM2,15,564.5,149.0,111.0,15.0,4.0,5.0,1.61802,1.61802,1.61802,0.9997,
1,IDQN_MM2,16,550.5,179.0,126.0,12.0,5.0,6.0,-3.0,-3.0,-3.0,0.9997,
1,IDQN_MM2,17,608.0,233.5,151.5,17.0,6.0,10.0,-3.0,-3.0,-3.0,0.9997,
1,IDQN_MM2,18,708.5,293.5,175.0,19.0,6.0,7.0,-3.0,-3.0,-3.0,0.9996,
1,IDQN_MM2,19,862.0,363.5,205.0,30.0,8.0,7.0,-3.0,-3.0,-3.0,0.9996,
1,IDQN_MM2,20,1012.0,285.0,4.5,30.0,5.0,4.0,3.0,3.0,3.0,0.9996,
1,IDQN_MM2,21,1223.0,292.0,5.0,31.0,5.0,4.0,-0.50635,-0.50635,-0.50635,0.9996,
1,IDQN_MM2,22,1486.5,351.5,18.5,35.0,8.0,9.0,-3.0,-3.0,-3.0,0.9996,
1,IDQN_MM2,23,1670.5,406.5,14.5,32.0,7.0,10.0,0.42952,0.42952,0.42952,0.9995,
1,IDQN_MM2,24,1920.5,483.5,30.5,35.0,10.0,14.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,25,2180.5,561.5,37.0,37.0,9.0,4.0,-1.97011,-1.97011,-1.97011,0.9995,
1,IDQN_MM2,26,1945.0,514.5,55.5,28.0,7.0,8.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,27,2064.5,588.5,101.5,29.0,9.0,15.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,28,2008.5,636.0,160.0,24.0,8.0,15.0,-3.0,-3.0,-3.0,0.9994,
1,IDQN_MM2,29,1671.5,637.5,0.0,22.0,8.0,1.0,3.0,3.0,3.0,0.9994,
1,IDQN_MM2,30,1822.5,729.5,0.5,31.0,12.0,8.0,-0.51616,-0.51616,-0.51616,0.9994,
1,IDQN_MM2,31,2026.0,850.5,20.0,39.0,13.0,10.0,-3.0,-3.0,-3.0,0.9994,
1,IDQN_MM2,32,1827.0,476.0,0.0,36.0,10.0,1.0,3.0,3.0,3.0,0.9993,
1,IDQN_MM2,33,1524.5,191.0,0.0,32.0,8.0,2.0,0.96478,0.96478,0.96478,0.9993,0.05728
1,IDQN_MM2,34,1736.5,273.5,1.5,35.0,9.0,2.0,-0.82755,-0.82755,-0.82755,0.9993,0.0514
