episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,IDQN_MM2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,
1,IDQN_MM2,2,2.5,0.0,0.0,1.0,0.0,1.0,-0.00463,-0.00463,-0.00463,1.0,
1,IDQN_MM2,3,23.5,0.0,0.0,6.0,0.0,0.0,-0.03885,-0.03885,-0.03885,1.0,
1,IDQN_MM2,4,92.5,0.0,3.0,9.0,0.0,1.0,-0.76375,-0.76375,-0.76375,1.0,
1,IDQN_MM2,5,139.5,0.0,8.0,7.0,0.0,1.0,-1.14711,-1.14711,-1.14711,0.9999,
1,IDQN_MM2,6,93.5,0.0,0.0,5.0,0.0,0.0,1.78136,1.78136,1.78136,0.9999,
1,IDQN_MM2,7,32.0,0.0,0.0,5.0,0.0,0.0,0.11378,0.11378,0.11378,0.9999,
1,IDQN_MM2,8,98.0,0.0,0.0,12.0,0.0,1.0,-0.12211,-0.12211,-0.12211,0.9999,
1,IDQN_MM2,9,219.5,0.5,0.0,18.0,1.0,1.0,-0.2255,-0.2255,-0.2255,0.9998,
1,IDQN_MM2,10,415.0,12.5,0.0,27.0,2.0,0.0,-0.37876,-0.37876,-0.37876,0.9998,
1,IDQN_MM2,11,674.0,32.5,0.0,30.0,2.0,0.0,-0.50762,-0.50762,-0.50762,0.9998,
1,IDQN_MM2,12,935.5,55.0,0.0,32.0,3.0,0.0,-0.51579,-0.51579,-0.51579,0.9998,
1,IDQN_MM2,13,1019.0,44.5,0.0,28.0,2.0,0.0,-0.13956,-0.13956,-0.13956,0.9998,
1,IDQN_MM2,14,1084.5,70.5,2.0,29.0,4.0,2.0,-0.5822,-0.5822,-0.5822,0.9997,
1,IDQN_MM2,15,1343.5,114.0,7.0,34.0,5.0,3.0,-1.60118,-1.60118,-1.60118,0.9997,
1,IDQN_MM2,16,1424.5,171.0,13.5,36.0,7.0,7.0,-1.60909,-1.60909,-1.60909,0.9997,
1,IDQN_MM2,17,1600.0,241.0,17.0,36.0,7.0,2.0,-1.16631,-1.16631,-1.16631,0.9997,
1,IDQN_MM2,18,1481.5,171.0,0.0,29.0,4.0,3.0,3.0,3.0,3.0,0.9996,
1,IDQN_MM2,19,1396.0,213.0,11.5,25.0,5.0,9.0,-2.33988,-2.33988,-2.33988,0.9996,
1,IDQN_MM2,20,1606.0,263.0,45.0,29.0,5.0,14.0,-3.0,-3.0,-3.0,0.9996,
1,IDQN_MM2,21,1856.5,318.0,92.5,35.0,7.0,16.0,-3.0,-3.0,-3.0,0.9996,
1,IDQN_MM2,22,1595.5,341.5,57.5,31.0,5.0,8.0,3.0,3.0,3.0,0.9996,
1,IDQN_MM2,23,1449.0,166.5,4.5,25.0,3.0,5.0,3.0,3.0,3.0,0.9995,
1,IDQN_MM2,24,1565.0,200.0,17.0,30.0,5.0,17.0,-2.91263,-2.91263,-2.91263,0.9995,
1,IDQN_MM2,25,1706.0,35.0,31.0,30.0,3.0,7.0,-2.99477,-2.99477,-2.99477,0.9995,
1,IDQN_MM2,26,1858.0,65.0,50.5,30.0,3.0,10.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,27,2085.0,102.5,29.0,35.0,6.0,6.0,3.0,3.0,3.0,0.9995,
1,IDQN_MM2,28,2202.5,164.0,13.0,34.0,7.0,2.0,3.0,3.0,3.0,0.9994,
1,IDQN_MM2,29,2428.5,223.0,18.0,34.0,9.0,2.0,-1.56215,-1.56215,-1.56215,0.9994,
1,IDQN_MM2,30,2680.0,317.5,6.0,37.0,11.0,6.0,1.94474,1.94474,1.94474,0.9994,
1,IDQN_MM2,31,2945.5,433.5,24.0,42.0,13.0,10.0,-3.0,-3.0,-3.0,0.9994,
1,IDQN_MM2,32,3155.0,566.0,35.5,43.0,14.0,6.0,-3.0,-3.0,-3.0,0.9993,
1,IDQN_MM2,33,3445.0,708.0,49.0,44.0,15.0,7.0,-3.0,-3.0,-3.0,0.9993,-0.02323
1,IDQN_MM2,34,3735.0,807.5,60.5,44.0,15.0,8.0,-3.0,-3.0,-3.0,0.9993,-0.02511
