episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,IDQN_MM2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,
1,IDQN_MM2,2,1.5,0.0,0.0,1.0,0.0,1.0,-0.00278,-0.00278,-0.00278,1.0,
1,IDQN_MM2,3,2.0,0.0,0.0,1.0,0.0,0.0,-0.00093,-0.00093,-0.00093,1.0,
1,IDQN_MM2,4,3.0,0.0,1.5,2.0,0.0,1.0,-0.3199,-0.3199,-0.3199,1.0,
1,IDQN_MM2,5,31.0,0.0,6.5,6.0,0.0,1.0,-1.11196,-1.11196,-1.11196,0.9999,
1,IDQN_MM2,6,84.0,0.0,0.0,9.0,0.0,0.0,1.28015,1.28015,1.28015,0.9999,
1,IDQN_MM2,7,159.0,0.0,1.0,12.0,0.0,1.0,-0.35079,-0.35079,-0.35079,0.9999,
1,IDQN_MM2,8,291.5,0.0,6.0,20.0,0.0,1.0,-1.3053,-1.3053,-1.3053,0.9999,
1,IDQN_MM2,9,343.5,3.5,13.0,19.0,1.0,5.0,-1.5854,-1.5854,-1.5854,0.9998,
1,IDQN_MM2,10,417.0,13.5,23.0,16.0,1.0,5.0,-2.27051,-2.27051,-2.27051,0.9998,
1,IDQN_MM2,11,399.5,23.5,38.0,12.0,1.0,5.0,-3.0,-3.0,-3.0,0.9998,
1,IDQN_MM2,12,289.0,37.0,53.0,11.0,2.0,5.0,-2.99522,-2.99522,-2.99522,0.9998,
1,IDQN_MM2,13,338.5,57.5,68.0,12.0,3.0,5.0,-3.0,-3.0,-3.0,0.9998,
1,IDQN_MM2,14,407.0,92.5,83.5,14.0,4.0,6.0,-3.0,-3.0,-3.0,0.9997,
1,IDQN_MM2,15,530.0,135.0,103.5,23.0,5.0,9.0,-3.0,-3.0,-3.0,0.9997,
1,IDQN_MM2,16,731.0,192.5,126.5,32.0,7.0,10.0,-3.0,-3.0,-3.0,0.9997,
1,IDQN_MM2,17,999.0,262.5,156.0,37.0,7.0,12.0,-3.0,-3.0,-3.0,0.9997,
1,IDQN_MM2,18,1056.5,102.0,20.5,31.0,3.0,2.0,3.0,3.0,3.0,0.9996,
1,IDQN_MM2,19,1034.0,139.5,30.5,33.0,7.0,11.0,-2.13199,-2.13199,-2.13199,0.9996,
1,IDQN_MM2,20,1267.0,212.5,72.5,36.0,8.0,15.0,-3.0,-3.0,-3.0,0.9996,
1,IDQN_MM2,21,1541.0,294.0,120.0,37.0,9.0,11.0,-3.0,-3.0,-3.0,0.9996,
1,IDQN_MM2,22,1681.0,356.5,55.5,38.0,10.0,4.0,3.0,3.0,3.0,0.9996,
1,IDQN_MM2,23,1678.0,249.0,70.5,31.0,8.0,3.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,24,1908.0,331.5,85.5,32.0,9.0,4.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,25,2108.0,426.5,102.0,35.0,11.0,8.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,26,2345.5,543.0,130.0,39.0,13.0,13.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,27,2590.5,673.0,141.0,38.0,13.0,10.0,-2.97042,-2.97042,-2.97042,0.9995,
1,IDQN_MM2,28,2790.5,780.5,0.0,38.0,14.0,4.0,3.0,3.0,3.0,0.9994,
1,IDQN_MM2,29,3037.5,927.0,6.0,45.0,18.0,8.0,-1.93742,-1.93742,-1.93742,0.9994,
1,IDQN_MM2,30,3312.5,1113.0,23.5,48.0,20.0,13.0,-3.0,-3.0,-3.0,0.9994,
1,IDQN_MM2,31,3592.5,1317.0,63.0,49.0,21.0,17.0,-3.0,-3.0,-3.0,0.9994,
