episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,IDQN_MM2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,
1,IDQN_MM2,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,
1,IDQN_MM2,3,8.0,0.0,0.0,3.0,0.0,0.0,-0.0148,-0.0148,-0.0148,1.0,
1,IDQN_MM2,4,21.0,0.0,0.0,4.0,0.0,1.0,-0.02405,-0.02405,-0.02405,1.0,
1,IDQN_MM2,5,69.0,0.0,4.5,7.0,0.0,1.0,-1.04295,-1.04295,-1.04295,0.9999,
1,IDQN_MM2,6,134.0,0.0,0.0,9.0,0.0,0.0,0.83388,0.83388,0.83388,0.9999,
1,IDQN_MM2,7,209.0,0.0,0.5,12.0,0.0,1.0,-0.24478,-0.24478,-0.24478,0.9999,
1,IDQN_MM2,8,336.5,0.0,5.5,16.0,0.0,2.0,-1.29605,-1.29605,-1.29605,0.9999,
1,IDQN_MM2,9,354.5,0.0,12.0,15.0,0.0,5.0,-1.41151,-1.41151,-1.41151,0.9998,
1,IDQN_MM2,10,368.5,0.0,0.0,17.0,0.0,0.0,2.51848,2.51848,2.51848,0.9998,
1,IDQN_MM2,11,475.0,6.5,0.5,21.0,2.0,2.0,-0.31229,-0.31229,-0.31229,0.9998,
1,IDQN_MM2,12,656.5,36.5,9.0,29.0,4.0,2.0,-2.18071,-2.18071,-2.18071,0.9998,
1,IDQN_MM2,13,916.0,80.0,19.0,34.0,6.0,2.0,-2.66226,-2.66226,-2.66226,0.9998,
1,IDQN_MM2,14,1200.0,144.5,30.5,36.0,7.0,3.0,-3.0,-3.0,-3.0,0.9997,
1,IDQN_MM2,15,1415.0,194.5,6.5,34.0,7.0,2.0,3.0,3.0,3.0,0.9997,
1,IDQN_MM2,16,1640.0,266.5,11.5,34.0,8.0,4.0,-1.57878,-1.57878,-1.57878,0.9997,
1,IDQN_MM2,17,1848.5,348.5,16.5,35.0,9.0,1.0,-1.56247,-1.56247,-1.56247,0.9997,
1,IDQN_MM2,18,2064.5,438.5,21.5,34.0,9.0,2.0,-1.58772,-1.58772,-1.58772,0.9996,
1,IDQN_MM2,19,2314.5,535.0,27.5,37.0,12.0,3.0,-1.87189,-1.87189,-1.87189,0.9996,
1,IDQN_MM2,20,2565.5,657.5,38.0,39.0,13.0,6.0,-2.86484,-2.86484,-2.86484,0.9996,
1,IDQN_MM2,21,2279.5,529.0,9.5,34.0,10.0,5.0,3.0,3.0,3.0,0.9996,
1,IDQN_MM2,22,2295.0,191.5,4.5,27.0,5.0,5.0,1.51122,1.51122,1.51122,0.9996,
1,IDQN_MM2,23,2521.0,204.0,5.5,31.0,6.0,3.0,-0.64793,-0.64793,-0.64793,0.9995,
1,IDQN_MM2,24,2515.5,174.0,9.0,35.0,6.0,5.0,-0.68929,-0.68929,-0.68929,0.9995,
1,IDQN_MM2,25,2377.5,238.5,20.0,33.0,7.0,5.0,-2.16871,-2.16871,-2.16871,0.9995,
1,IDQN_MM2,26,2434.5,194.0,33.5,30.0,6.0,6.0,-2.90463,-2.90463,-2.90463,0.9995,
1,IDQN_MM2,27,2571.5,164.0,3.5,29.0,6.0,3.0,3.0,3.0,3.0,0.9995,
1,IDQN_MM2,28,2809.5,182.5,5.5,37.0,8.0,6.0,-0.89069,-0.89069,-0.89069,0.9994,
1,IDQN_MM2,29,3104.0,277.5,16.5,43.0,13.0,7.0,-3.0,-3.0,-3.0,0.9994,
1,IDQN_MM2,30,3154.5,355.5,0.0,41.0,13.0,1.0,3.0,3.0,3.0,0.9994,
1,IDQN_MM2,31,3274.0,487.0,2.5,41.0,14.0,5.0,-0.93809,-0.93809,-0.93809,0.9994,
1,IDQN_MM2,32,3529.5,632.5,20.0,45.0,16.0,7.0,-3.0,-3.0,-3.0,0.9993,
1,IDQN_MM2,33,3155.5,693.5,46.5,42.0,16.0,12.0,-3.0,-3.0,-3.0,0.9993,-0.06788
1,IDQN_MM2,34,3416.0,862.0,71.5,46.0,19.0,8.0,-3.0,-3.0,-3.0,0.9993,-0.07159
1,IDQN_MM2,35,3434.5,1055.5,100.0,49.0,21.0,12.0,-3.0,-3.0,-3.0,0.9993,-0.07473
