episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,FIXEDTIME,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,FIXEDTIME,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
1,FIXEDTIME,3,3.0,0.0,0.0,1.0,0.0,0.0,-3.0,-3.0,-3.0,,
1,FIXEDTIME,4,29.0,0.0,0.0,6.0,0.0,1.0,-29.0,-29.0,-29.0,,
1,FIXEDTIME,5,86.0,0.0,3.5,7.0,0.0,1.0,-86.0,-86.0,-86.0,,
1,FIXEDTIME,6,156.0,0.0,11.0,7.0,0.0,3.0,-156.0,-156.0,-156.0,,
1,FIXEDTIME,7,160.5,0.0,13.5,7.0,0.0,1.0,-160.5,-160.5,-160.5,,
1,FIXEDTIME,8,234.0,3.5,18.5,11.0,1.0,3.0,-237.5,-237.5,-237.5,,
1,FIXEDTIME,9,224.0,0.0,0.0,11.0,0.0,1.0,-224.0,-224.0,-224.0,,
1,FIXEDTIME,10,156.0,0.0,0.0,12.0,0.0,0.0,-156.0,-156.0,-156.0,,
1,FIXEDTIME,11,211.0,0.0,0.0,14.0,0.0,1.0,-211.0,-211.0,-211.0,,
1,FIXEDTIME,12,344.5,17.0,3.5,23.0,5.0,2.0,-361.5,-361.5,-361.5,,
1,FIXEDTIME,13,301.0,40.5,8.5,21.0,4.0,1.0,-341.5,-341.5,-341.5,,
1,FIXEDTIME,14,147.5,58.0,13.5,11.0,3.0,1.0,-205.5,-205.5,-205.5,,
1,FIXEDTIME,15,175.5,33.5,18.5,12.0,1.0,4.0,-209.0,-209.0,-209.0,,
1,FIXEDTIME,16,301.5,48.0,23.5,22.0,3.0,5.0,-349.5,-349.5,-349.5,,
1,FIXEDTIME,17,382.5,18.0,0.0,21.0,2.0,0.0,-400.5,-400.5,-400.5,,
1,FIXEDTIME,18,368.5,38.0,0.0,20.0,2.0,2.0,-406.5,-406.5,-406.5,,
1,FIXEDTIME,19,511.5,59.5,6.0,24.0,3.0,7.0,-571.0,-571.0,-571.0,,
1,FIXEDTIME,20,737.0,97.0,33.5,32.0,5.0,10.0,-834.0,-834.0,-834.0,,
1,FIXEDTIME,21,768.0,102.0,14.5,29.0,4.0,4.0,-870.0,-870.0,-870.0,,
1,FIXEDTIME,22,522.0,47.5,25.0,19.0,2.0,8.0,-569.5,-569.5,-569.5,,
1,FIXEDTIME,23,537.5,38.5,0.0,19.0,3.0,2.0,-576.0,-576.0,-576.0,,
1,FIXEDTIME,24,708.0,70.0,5.0,25.0,5.0,6.0,-778.0,-778.0,-778.0,,
1,FIXEDTIME,25,740.0,113.0,0.0,26.0,5.0,2.0,-853.0,-853.0,-853.0,,
1,FIXEDTIME,26,789.0,67.5,1.5,26.0,3.0,2.0,-856.5,-856.5,-856.5,,
1,FIXEDTIME,27,1021.5,103.0,11.5,30.0,5.0,7.0,-1124.5,-1124.5,-1124.5,,
1,FIXEDTIME,28,1278.0,156.0,44.5,34.0,6.0,14.0,-1434.0,-1434.0,-1434.0,,
1,FIXEDTIME,29,1158.5,114.5,74.0,31.0,7.0,13.0,-1273.0,-1273.0,-1273.0,,
1,FIXEDTIME,30,569.5,150.0,120.5,21.0,6.0,17.0,-719.5,-719.5,-719.5,,
1,FIXEDTIME,31,543.0,156.5,98.0,18.0,4.0,5.0,-699.5,-699.5,-699.5,,
