episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,MPLight_MM,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,
1,MPLight_MM,2,0.0,0.0,0.0,0.0,0.0,1.0,-6.182,-6.182,-6.182,,
1,MPLight_MM,3,7.5,0.0,0.0,3.0,0.0,0.0,-3.0,-3.0,-3.0,,
1,MPLight_MM,4,19.5,0.0,1.0,4.0,0.0,1.0,-7.091,-7.091,-7.091,,
1,MPLight_MM,5,71.0,0.0,6.0,8.0,0.0,1.0,-11.091,-11.091,-11.091,,
1,MPLight_MM,6,80.5,1.0,13.5,6.0,1.0,3.0,-16.54,-16.54,-16.54,,
1,MPLight_MM,7,105.5,11.0,23.5,7.0,1.0,3.0,-17.54,-17.54,-17.54,,
1,MPLight_MM,8,153.5,21.0,21.0,12.0,1.0,2.0,-22.54,-22.54,-22.54,,
1,MPLight_MM,9,284.0,33.5,28.0,20.0,2.0,6.0,-41.08,-41.08,-41.08,,
1,MPLight_MM,10,492.0,53.5,43.5,29.0,2.0,6.0,-50.08,-50.08,-50.08,,
1,MPLight_MM,11,546.0,74.0,63.5,27.0,3.0,6.0,-49.347,-49.347,-49.347,,
1,MPLight_MM,12,454.0,104.0,83.5,19.0,3.0,6.0,-41.347,-41.347,-41.347,,
1,MPLight_MM,13,521.0,72.0,64.0,17.0,2.0,2.0,-25.716,-25.716,-25.716,,
1,MPLight_MM,14,679.0,94.0,80.0,23.0,4.0,5.0,-43.523,-43.523,-43.523,,
1,MPLight_MM,15,887.0,140.0,100.5,31.0,6.0,7.0,-63.33,-63.33,-63.33,,
1,MPLight_MM,16,829.5,188.5,113.0,29.0,6.0,8.0,-70.603,-70.603,-70.603,,
1,MPLight_MM,17,801.0,34.5,0.5,22.0,2.0,2.0,-33.807,-33.807,-33.807,,
1,MPLight_MM,18,976.5,0.5,4.0,24.0,1.0,5.0,-40.722,-40.722,-40.722,,
1,MPLight_MM,19,1013.5,16.5,10.5,26.0,3.0,4.0,-51.438,-51.438,-51.438,,
1,MPLight_MM,20,1122.0,48.0,6.5,29.0,4.0,5.0,-55.705,-55.705,-55.705,,
1,MPLight_MM,21,1386.5,88.0,28.5,34.0,4.0,9.0,-66.887,-66.887,-66.887,,
1,MPLight_MM,22,1539.0,80.0,18.0,32.0,4.0,3.0,-52.523,-52.523,-52.523,,
1,MPLight_MM,23,1749.5,107.5,26.0,28.0,3.0,6.0,-53.438,-53.438,-53.438,,
1,MPLight_MM,24,2001.0,140.0,0.5,31.0,4.0,3.0,-51.523,-51.523,-51.523,,
1,MPLight_MM,25,2276.0,193.0,12.0,37.0,8.0,12.0,-84.228,-84.228,-84.228,,
1,MPLight_MM,26,2479.0,261.5,25.0,38.0,8.0,5.0,-63.591,-63.591,-63.591,,
1,MPLight_MM,27,2654.0,315.0,51.0,37.0,9.0,10.0,-79.313,-79.313,-79.313,,
1,MPLight_MM,28,2934.0,409.5,90.0,40.0,12.0,12.0,-95.387,-95.387,-95.387,,
1,MPLight_MM,29,3214.0,539.5,142.0,44.0,16.0,13.0,-107.546,-107.546,-107.546,,
1,MPLight_MM,30,3433.5,560.0,101.5,39.0,12.0,5.0,-72.75,-72.75,-72.75,,
1,MPLight_MM,31,3570.5,657.5,126.5,37.0,12.0,8.0,-89.296,-89.296,-89.296,,
1,MPLight_MM,32,3749.0,787.0,1.0,40.0,15.0,4.0,-71.369,-71.369,-71.369,,
1,MPLight_MM,33,4007.5,945.5,6.0,45.0,17.0,5.0,-88.176,-88.176,-88.176,,
1,MPLight_MM,34,4294.0,1122.0,19.0,49.0,19.0,5.0,-88.528,-88.528,-88.528,,
1,MPLight_MM,35,4557.0,1316.5,44.5,48.0,20.0,9.0,-101.159,-101.159,-101.159,,
1,MPLight_MM,36,4690.5,1476.5,10.0,46.0,20.0,1.0,-74.431,-74.431,-74.431,,
1,MPLight_MM,37,4720.0,1676.5,15.0,42.0,20.0,4.0,-85.886,-85.886,-85.886,,
1,MPLight_MM,38,4943.0,1876.5,22.0,44.0,20.0,8.0,-94.068,-94.068,-94.068,,
1,MPLight_MM,39,4260.5,1467.0,7.0,40.0,17.0,4.0,-76.994,-76.994,-76.994,,
1,MPLight_MM,40,4158.5,1640.5,1.5,39.0,18.0,0.0,-61.806,-61.806,-61.806,,
1,MPLight_MM,41,4356.0,1825.0,6.0,43.0,19.0,4.0,-79.437,-79.437,-79.437,,
1,MPLight_MM,42,4599.0,2015.0,27.0,44.0,19.0,7.0,-95.892,-95.892,-95.892,,
1,MPLight_MM,43,4857.5,2210.5,52.5,49.0,21.0,9.0,-103.426,-103.426,-103.426,,
1,MPLight_MM,44,5137.5,2420.5,77.0,49.0,21.0,6.0,-97.244,-97.244,-97.244,,
1,MPLight_MM,45,5298.5,2630.5,84.5,46.0,21.0,4.0,-88.062,-88.062,-88.062,,
1,MPLight_MM,46,5480.0,2842.5,104.5,47.0,22.0,6.0,-93.42,-93.42,-93.42,,
1,MPLight_MM,47,5644.0,3066.5,124.5,47.0,24.0,6.0,-95.954,-95.954,-95.954,,
1,MPLight_MM,48,5826.0,3306.5,147.5,48.0,24.0,7.0,-100.045,-100.045,-100.045,,
1,MPLight_MM,49,6073.0,3551.5,176.5,54.0,27.0,7.0,-109.846,-109.846,-109.846,,
1,MPLight_MM,50,6343.0,3821.5,193.5,54.0,27.0,6.0,-106.755,-106.755,-106.755,,
1,MPLight_MM,51,6548.5,4071.5,209.5,52.0,27.0,5.0,-101.664,-101.664,-101.664,,
1,MPLight_MM,52,6765.0,4346.5,0.0,54.0,29.0,1.0,-96.925,-96.925,-96.925,,
1,MPLight_MM,53,7018.0,4640.0,3.0,58.0,31.0,6.0,-115.823,-115.823,-115.823,,
1,MPLight_MM,54,7292.5,4930.5,11.0,59.0,31.0,5.0,-113.732,-113.732,-113.732,,
1,MPLight_MM,55,7572.5,5243.0,25.5,61.0,33.0,6.0,-121.357,-121.357,-121.357,,
1,MPLight_MM,56,7852.5,5573.0,46.5,61.0,33.0,9.0,-130.63,-130.63,-130.63,,
1,MPLight_MM,57,8132.5,5904.5,78.0,62.0,34.0,9.0,-132.897,-132.897,-132.897,,
1,MPLight_MM,58,5432.5,4024.0,68.0,50.0,30.0,6.0,-109.647,-109.647,-109.647,,
1,MPLight_MM,59,5632.5,4324.0,92.0,50.0,30.0,12.0,-125.102,-125.102,-125.102,,
1,MPLight_MM,60,5843.0,4624.0,95.0,55.0,30.0,6.0,-117.738,-117.738,-117.738,,
1,MPLight_MM,61,6095.0,4931.0,114.0,59.0,32.0,6.0,-121.181,-121.181,-121.181,,
1,MPLight_MM,62,6141.0,5112.0,15.0,58.0,31.0,4.0,-118.914,-118.914,-118.914,,
1,MPLight_MM,63,6169.5,5425.5,1.5,60.0,34.0,9.0,-130.897,-130.897,-130.897,,
1,MPLight_MM,64,5971.0,5225.0,24.5,59.0,33.0,12.0,-137.903,-137.903,-137.903,,
1,MPLight_MM,65,6129.5,4994.0,35.5,57.0,32.0,6.0,-116.09,-116.09,-116.09,,
1,MPLight_MM,66,6386.0,5321.0,63.0,65.0,36.0,9.0,-138.431,-138.431,-138.431,,
1,MPLight_MM,67,5470.0,4353.0,99.5,56.0,32.0,11.0,-130.545,-130.545,-130.545,,
1,MPLight_MM,68,4642.5,3612.5,144.0,50.0,29.0,10.0,-117.653,-117.653,-117.653,,
1,MPLight_MM,69,4770.5,3902.5,188.5,53.0,29.0,12.0,-126.835,-126.835,-126.835,,
1,MPLight_MM,70,4773.5,3877.0,0.0,51.0,26.0,0.0,-83.942,-83.942,-83.942,,
1,MPLight_MM,71,4949.5,4089.0,0.5,53.0,26.0,3.0,-95.215,-95.215,-95.215,,
1,MPLight_MM,72,5225.5,4349.5,13.5,56.0,27.0,4.0,-102.573,-102.573,-102.573,,
1,MPLight_MM,73,5492.0,4622.0,35.5,56.0,28.0,12.0,-128.568,-128.568,-128.568,,
1,MPLight_MM,74,5772.0,4902.0,64.0,56.0,28.0,16.0,-140.932,-140.932,-140.932,,
1,MPLight_MM,75,6052.0,5182.0,104.0,56.0,28.0,16.0,-140.932,-140.932,-140.932,,
1,MPLight_MM,76,4917.0,4354.0,126.5,50.0,26.0,12.0,-120.034,-120.034,-120.034,,
1,MPLight_MM,77,3878.0,3153.0,168.0,42.0,21.0,18.0,-124.245,-124.245,-124.245,,
1,MPLight_MM,78,4096.0,3115.0,135.5,46.0,21.0,6.0,-94.244,-94.244,-94.244,,
1,MPLight_MM,79,4346.0,3331.5,161.0,48.0,23.0,7.0,-98.778,-98.778,-98.778,,
1,MPLight_MM,80,4610.5,3561.5,189.5,52.0,23.0,12.0,-124.415,-124.415,-124.415,,
1,MPLight_MM,81,4900.5,3797.0,232.5,54.0,25.0,15.0,-132.04,-132.04,-132.04,,
1,MPLight_MM,82,3539.0,3207.0,253.5,49.0,25.0,13.0,-120.858,-120.858,-120.858,,
1,MPLight_MM,83,2273.0,2575.5,2.5,39.0,20.0,2.0,-73.613,-73.613,-73.613,,
1,MPLight_MM,84,2470.0,2776.0,14.0,43.0,21.0,11.0,-109.79,-109.79,-109.79,,
1,MPLight_MM,85,2697.0,2975.5,36.5,45.0,20.0,7.0,-98.159,-98.159,-98.159,,
1,MPLight_MM,86,2733.5,3181.5,50.0,48.0,22.0,11.0,-109.875,-109.875,-109.875,,
