episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,MPLight_MM,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,
1,MPLight_MM,2,1.0,0.0,0.0,1.0,0.0,2.0,-7.182,-7.182,-7.182,,
1,MPLight_MM,3,18.0,0.0,0.0,4.0,0.0,0.0,-4.0,-4.0,-4.0,,
1,MPLight_MM,4,73.5,0.0,0.0,9.0,0.0,1.0,-12.091,-12.091,-12.091,,
1,MPLight_MM,5,127.0,0.0,3.0,7.0,0.0,1.0,-10.091,-10.091,-10.091,,
1,MPLight_MM,6,176.5,0.0,11.0,7.0,0.0,3.0,-16.273,-16.273,-16.273,,
1,MPLight_MM,7,257.5,3.5,13.0,12.0,1.0,1.0,-16.358,-16.358,-16.358,,
1,MPLight_MM,8,290.0,13.5,18.0,10.0,1.0,4.0,-23.631,-23.631,-23.631,,
1,MPLight_MM,9,337.5,26.5,27.0,11.0,2.0,3.0,-25.898,-25.898,-25.898,,
1,MPLight_MM,10,381.0,34.5,40.0,10.0,2.0,5.0,-27.989,-27.989,-27.989,,
1,MPLight_MM,11,470.0,54.5,56.0,12.0,2.0,5.0,-29.989,-29.989,-29.989,,
1,MPLight_MM,12,570.0,77.5,76.0,13.0,3.0,5.0,-32.256,-32.256,-32.256,,
1,MPLight_MM,13,461.0,0.0,0.0,12.0,0.0,0.0,-12.0,-12.0,-12.0,,
1,MPLight_MM,14,440.5,0.0,2.0,13.0,0.0,1.0,-16.091,-16.091,-16.091,,
1,MPLight_MM,15,583.5,3.5,7.0,21.0,1.0,3.0,-37.722,-37.722,-37.722,,
1,MPLight_MM,16,799.0,21.0,0.0,31.0,3.0,2.0,-44.074,-44.074,-44.074,,
1,MPLight_MM,17,842.0,27.5,4.0,25.0,2.0,4.0,-46.08,-46.08,-46.08,,
1,MPLight_MM,18,839.0,23.0,9.0,17.0,1.0,4.0,-30.631,-30.631,-30.631,,
1,MPLight_MM,19,891.0,33.0,4.0,16.0,1.0,3.0,-29.631,-29.631,-29.631,,
1,MPLight_MM,20,834.0,46.0,4.5,19.0,2.0,3.0,-43.171,-43.171,-43.171,,
1,MPLight_MM,21,611.5,66.0,16.0,26.0,2.0,10.0,-59.444,-59.444,-59.444,,
1,MPLight_MM,22,753.0,98.0,40.0,36.0,6.0,14.0,-86.876,-86.876,-86.876,,
1,MPLight_MM,23,1057.5,162.0,88.5,38.0,7.0,14.0,-90.143,-90.143,-90.143,,
1,MPLight_MM,24,1121.5,116.0,53.0,34.0,6.0,4.0,-57.057,-57.057,-57.057,,
1,MPLight_MM,25,1305.0,180.5,68.0,33.0,8.0,3.0,-58.591,-58.591,-58.591,,
1,MPLight_MM,26,1496.5,260.5,88.0,34.0,8.0,7.0,-65.773,-65.773,-65.773,,
1,MPLight_MM,27,1684.5,346.0,102.0,35.0,10.0,7.0,-75.489,-75.489,-75.489,,
1,MPLight_MM,28,1903.5,436.5,125.5,35.0,11.0,9.0,-76.756,-76.756,-76.756,,
1,MPLight_MM,29,2151.0,555.5,158.0,42.0,15.0,16.0,-110.461,-110.461,-110.461,,
1,MPLight_MM,30,2342.0,702.0,179.5,44.0,16.0,9.0,-95.182,-95.182,-95.182,,
1,MPLight_MM,31,2568.5,862.0,184.0,43.0,16.0,6.0,-81.818,-81.818,-81.818,,
