episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,MPLight_MM,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,
1,MPLight_MM,2,0.0,0.0,0.0,0.0,0.0,1.0,-6.182,-6.182,-6.182,,
1,MPLight_MM,3,11.5,0.0,0.0,5.0,0.0,0.0,-5.0,-5.0,-5.0,,
1,MPLight_MM,4,53.0,0.0,0.0,6.0,0.0,0.0,-6.0,-6.0,-6.0,,
1,MPLight_MM,5,123.0,0.0,0.0,10.0,0.0,0.0,-10.0,-10.0,-10.0,,
1,MPLight_MM,6,169.0,1.5,0.0,13.0,1.0,0.0,-14.267,-14.267,-14.267,,
1,MPLight_MM,7,281.0,11.5,0.0,17.0,1.0,1.0,-21.358,-21.358,-21.358,,
1,MPLight_MM,8,452.5,21.5,5.0,23.0,1.0,1.0,-27.358,-27.358,-27.358,,
1,MPLight_MM,9,684.0,34.0,10.0,29.0,2.0,2.0,-40.807,-40.807,-40.807,,
1,MPLight_MM,10,915.5,55.0,16.0,30.0,3.0,4.0,-46.165,-46.165,-46.165,,
1,MPLight_MM,11,1185.5,91.5,24.0,32.0,5.0,2.0,-44.517,-44.517,-44.517,,
1,MPLight_MM,12,1365.0,110.5,34.0,31.0,5.0,2.0,-43.517,-43.517,-43.517,,
1,MPLight_MM,13,1542.0,130.0,0.0,29.0,4.0,0.0,-34.068,-34.068,-34.068,,
1,MPLight_MM,14,1794.0,170.0,0.0,31.0,4.0,1.0,-42.25,-42.25,-42.25,,
1,MPLight_MM,15,2058.0,218.5,1.0,34.0,6.0,5.0,-57.057,-57.057,-57.057,,
1,MPLight_MM,16,2129.0,73.0,7.5,28.0,3.0,5.0,-50.347,-50.347,-50.347,,
1,MPLight_MM,17,2144.5,103.0,17.5,25.0,3.0,4.0,-41.165,-41.165,-41.165,,
1,MPLight_MM,18,2368.0,133.0,27.5,26.0,3.0,4.0,-42.165,-42.165,-42.165,,
1,MPLight_MM,19,2598.0,171.5,39.0,29.0,6.0,5.0,-58.239,-58.239,-58.239,,
1,MPLight_MM,20,2828.0,231.5,54.0,29.0,6.0,8.0,-73.694,-73.694,-73.694,,
1,MPLight_MM,21,3058.0,293.5,69.0,30.0,7.0,8.0,-72.87,-72.87,-72.87,,
1,MPLight_MM,22,3288.0,370.5,87.0,32.0,9.0,8.0,-71.222,-71.222,-71.222,,
1,MPLight_MM,23,3205.0,177.5,1.0,28.0,6.0,2.0,-44.875,-44.875,-44.875,,
1,MPLight_MM,24,3425.0,242.5,7.5,30.0,8.0,5.0,-58.682,-58.682,-58.682,,
1,MPLight_MM,25,3574.5,333.0,0.0,35.0,12.0,1.0,-56.386,-56.386,-56.386,,
1,MPLight_MM,26,3818.5,454.0,6.5,40.0,13.0,6.0,-75.017,-75.017,-75.017,,
1,MPLight_MM,27,2683.0,504.0,22.0,33.0,13.0,6.0,-71.108,-71.108,-71.108,,
1,MPLight_MM,28,2631.5,471.0,52.0,32.0,13.0,14.0,-91.745,-91.745,-91.745,,
1,MPLight_MM,29,2830.5,604.0,73.5,38.0,14.0,8.0,-83.557,-83.557,-83.557,,
1,MPLight_MM,30,3027.5,386.5,0.0,35.0,10.0,0.0,-53.852,-53.852,-53.852,,
1,MPLight_MM,31,3270.0,416.5,0.0,40.0,12.0,5.0,-70.659,-70.659,-70.659,,
1,MPLight_MM,32,3411.5,323.5,11.0,39.0,11.0,7.0,-80.756,-80.756,-80.756,,
1,MPLight_MM,33,3542.0,434.5,30.5,37.0,12.0,7.0,-80.023,-80.023,-80.023,,
1,MPLight_MM,34,3770.5,525.5,0.0,42.0,13.0,1.0,-64.653,-64.653,-64.653,,
1,MPLight_MM,35,3973.5,664.5,1.0,46.0,16.0,6.0,-91.0,-91.0,-91.0,,
1,MPLight_MM,36,4277.5,825.0,19.5,48.0,17.0,7.0,-97.358,-97.358,-97.358,,
1,MPLight_MM,37,4423.5,800.0,12.0,44.0,15.0,4.0,-78.46,-78.46,-78.46,,
1,MPLight_MM,38,4587.0,857.0,3.0,41.0,13.0,5.0,-79.108,-79.108,-79.108,,
1,MPLight_MM,39,4873.5,991.5,13.5,45.0,14.0,11.0,-96.739,-96.739,-96.739,,
1,MPLight_MM,40,5111.0,1136.0,25.0,47.0,17.0,4.0,-80.903,-80.903,-80.903,,
1,MPLight_MM,41,5380.0,1294.5,3.5,45.0,16.0,1.0,-68.363,-68.363,-68.363,,
1,MPLight_MM,42,5540.0,1454.5,13.0,45.0,16.0,7.0,-96.182,-96.182,-96.182,,
1,MPLight_MM,43,5775.0,1617.5,33.0,44.0,17.0,6.0,-84.085,-84.085,-84.085,,
1,MPLight_MM,44,5800.5,1789.5,58.0,43.0,18.0,7.0,-87.443,-87.443,-87.443,,
1,MPLight_MM,45,6061.0,1972.0,91.5,48.0,19.0,9.0,-99.892,-99.892,-99.892,,
1,MPLight_MM,46,6351.0,2162.0,131.5,48.0,19.0,9.0,-99.892,-99.892,-99.892,,
1,MPLight_MM,47,6641.0,2353.0,171.5,49.0,20.0,9.0,-102.159,-102.159,-102.159,,
1,MPLight_MM,48,6931.0,2558.0,166.5,50.0,21.0,6.0,-95.153,-95.153,-95.153,,
1,MPLight_MM,49,7221.0,2775.0,196.5,53.0,24.0,6.0,-101.954,-101.954,-101.954,,
1,MPLight_MM,50,7511.0,3015.0,227.5,53.0,24.0,9.0,-111.227,-111.227,-111.227,,
1,MPLight_MM,51,5631.0,2225.0,66.5,41.0,19.0,4.0,-77.437,-77.437,-77.437,,
1,MPLight_MM,52,5398.5,2008.0,83.5,40.0,19.0,9.0,-91.892,-91.892,-91.892,,
1,MPLight_MM,53,4318.5,1401.0,97.0,33.0,16.0,7.0,-78.0,-78.0,-78.0,,
1,MPLight_MM,54,3375.0,1561.0,119.5,32.0,16.0,9.0,-80.091,-80.091,-80.091,,
1,MPLight_MM,55,3275.0,1596.5,2.5,34.0,15.0,3.0,-68.46,-68.46,-68.46,,
1,MPLight_MM,56,3253.0,1753.5,1.5,42.0,18.0,5.0,-83.352,-83.352,-83.352,,
1,MPLight_MM,57,3507.5,1934.0,20.5,47.0,19.0,5.0,-86.528,-86.528,-86.528,,
1,MPLight_MM,58,3792.5,2128.0,46.5,50.0,21.0,8.0,-107.517,-107.517,-107.517,,
1,MPLight_MM,59,4082.5,2342.0,76.0,51.0,22.0,11.0,-112.875,-112.875,-112.875,,
1,MPLight_MM,60,4311.0,2156.5,94.5,51.0,23.0,11.0,-114.142,-114.142,-114.142,,
1,MPLight_MM,61,4269.0,2253.0,0.0,44.0,20.0,4.0,-87.886,-87.886,-87.886,,
1,MPLight_MM,62,4515.0,2455.0,6.0,48.0,21.0,4.0,-99.335,-99.335,-99.335,,
1,MPLight_MM,63,4787.0,2669.0,1.0,51.0,23.0,3.0,-89.414,-89.414,-89.414,,
1,MPLight_MM,64,5064.0,2903.0,0.0,54.0,25.0,1.0,-91.857,-91.857,-91.857,,
1,MPLight_MM,65,5158.5,3146.0,0.5,56.0,26.0,4.0,-101.306,-101.306,-101.306,,
1,MPLight_MM,66,3931.5,2679.5,10.5,49.0,23.0,4.0,-90.505,-90.505,-90.505,,
1,MPLight_MM,67,3571.0,2460.5,20.5,47.0,22.0,3.0,-84.147,-84.147,-84.147,,
1,MPLight_MM,68,3805.0,2680.5,31.5,50.0,22.0,5.0,-93.329,-93.329,-93.329,,
1,MPLight_MM,69,3927.0,2833.5,0.0,48.0,20.0,1.0,-82.613,-82.613,-82.613,,
1,MPLight_MM,70,4173.5,3040.5,4.0,52.0,22.0,3.0,-89.147,-89.147,-89.147,,
1,MPLight_MM,71,4341.0,3261.0,21.5,53.0,23.0,4.0,-94.505,-94.505,-94.505,,
1,MPLight_MM,72,4543.5,3366.0,32.0,52.0,22.0,5.0,-95.329,-95.329,-95.329,,
1,MPLight_MM,73,4789.5,3455.5,53.0,51.0,22.0,10.0,-109.784,-109.784,-109.784,,
1,MPLight_MM,74,5080.5,3680.0,83.0,53.0,23.0,14.0,-125.415,-125.415,-125.415,,
1,MPLight_MM,75,5351.0,3910.0,77.0,53.0,23.0,5.0,-100.687,-100.687,-100.687,,
1,MPLight_MM,76,5404.0,4140.0,0.0,51.0,23.0,1.0,-86.323,-86.323,-86.323,,
1,MPLight_MM,77,5621.5,4370.0,4.5,51.0,23.0,6.0,-104.869,-104.869,-104.869,,
1,MPLight_MM,78,5906.0,4604.5,21.5,55.0,25.0,5.0,-105.221,-105.221,-105.221,,
1,MPLight_MM,79,6206.0,4858.5,41.5,56.0,26.0,4.0,-101.306,-101.306,-101.306,,
1,MPLight_MM,80,6310.5,5086.0,18.0,54.0,26.0,3.0,-102.397,-102.397,-102.397,,
1,MPLight_MM,81,6414.5,5351.5,25.0,55.0,28.0,7.0,-121.386,-121.386,-121.386,,
1,MPLight_MM,82,6565.5,5637.5,35.0,56.0,30.0,2.0,-100.192,-100.192,-100.192,,
1,MPLight_MM,83,6774.5,5941.5,45.0,56.0,31.0,4.0,-107.641,-107.641,-107.641,,
1,MPLight_MM,84,6573.0,5696.0,6.5,54.0,29.0,4.0,-109.289,-109.289,-109.289,,
1,MPLight_MM,85,6812.0,5986.0,1.5,53.0,29.0,2.0,-102.107,-102.107,-102.107,,
1,MPLight_MM,86,7030.5,6276.5,10.5,53.0,30.0,5.0,-112.647,-112.647,-112.647,,
