episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,MAXWAVE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,MAXWAVE,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
1,MAXWAVE,3,7.0,0.0,0.0,3.0,0.0,0.0,-7.0,-7.0,-7.0,,
1,MAXWAVE,4,39.5,0.0,1.5,4.0,0.0,1.0,-39.5,-39.5,-39.5,,
1,MAXWAVE,5,58.5,0.0,0.0,4.0,0.0,0.0,-58.5,-58.5,-58.5,,
1,MAXWAVE,6,85.0,0.0,2.5,7.0,0.0,2.0,-85.0,-85.0,-85.0,,
1,MAXWAVE,7,134.0,4.5,7.5,8.0,1.0,2.0,-138.5,-138.5,-138.5,,
1,MAXWAVE,8,204.0,15.0,12.5,9.0,2.0,2.0,-219.0,-219.0,-219.0,,
1,MAXWAVE,9,279.0,35.0,20.0,11.0,2.0,6.0,-314.0,-314.0,-314.0,,
1,MAXWAVE,10,385.5,55.0,30.0,16.0,2.0,6.0,-440.5,-440.5,-440.5,,
1,MAXWAVE,11,528.5,75.0,40.5,17.0,2.0,6.0,-603.5,-603.5,-603.5,,
1,MAXWAVE,12,678.5,99.0,55.5,18.0,3.0,6.0,-777.5,-777.5,-777.5,,
1,MAXWAVE,13,724.5,0.0,0.0,15.0,0.0,0.0,-724.5,-724.5,-724.5,,
1,MAXWAVE,14,802.5,2.5,0.5,17.0,2.0,3.0,-805.0,-805.0,-805.0,,
1,MAXWAVE,15,919.0,31.0,13.0,21.0,4.0,7.0,-950.0,-950.0,-950.0,,
1,MAXWAVE,16,1089.0,71.0,27.5,21.0,4.0,7.0,-1160.0,-1160.0,-1160.0,,
1,MAXWAVE,17,1262.5,115.5,45.5,23.0,5.0,5.0,-1378.0,-1378.0,-1378.0,,
1,MAXWAVE,18,1442.5,165.5,65.5,23.0,5.0,7.0,-1608.0,-1608.0,-1608.0,,
1,MAXWAVE,19,1622.5,220.5,85.5,24.0,6.0,9.0,-1843.0,-1843.0,-1843.0,,
1,MAXWAVE,20,1802.5,280.5,108.0,24.0,6.0,13.0,-2083.0,-2083.0,-2083.0,,
1,MAXWAVE,21,1844.0,206.0,4.5,23.0,3.0,4.0,-2050.0,-2050.0,-2050.0,,
1,MAXWAVE,22,1927.5,240.5,3.5,28.0,6.0,7.0,-2168.0,-2168.0,-2168.0,,
1,MAXWAVE,23,2134.0,294.0,25.0,32.0,7.0,7.0,-2428.0,-2428.0,-2428.0,,
1,MAXWAVE,24,2310.0,368.5,54.5,35.0,9.0,12.0,-2678.5,-2678.5,-2678.5,,
1,MAXWAVE,25,2460.0,427.0,91.5,30.0,8.0,17.0,-2887.0,-2887.0,-2887.0,,
1,MAXWAVE,26,2602.5,485.5,142.5,26.0,7.0,16.0,-3088.0,-3088.0,-3088.0,,
1,MAXWAVE,27,2017.5,519.0,199.5,23.0,7.0,22.0,-2536.5,-2536.5,-2536.5,,
1,MAXWAVE,28,2181.5,594.0,253.0,29.0,9.0,24.0,-2775.5,-2775.5,-2775.5,,
1,MAXWAVE,29,2400.5,690.5,320.5,38.0,11.0,24.0,-3091.0,-3091.0,-3091.0,,
1,MAXWAVE,30,2578.5,800.5,395.0,38.0,11.0,28.0,-3379.0,-3379.0,-3379.0,,
1,MAXWAVE,31,2716.0,887.5,480.0,32.0,10.0,30.0,-3603.5,-3603.5,-3603.5,,
1,MAXWAVE,32,2759.0,989.5,565.0,27.0,11.0,32.0,-3748.5,-3748.5,-3748.5,,
1,MAXWAVE,33,2675.5,1056.0,0.0,26.0,10.0,2.0,-3731.5,-3731.5,-3731.5,,
