episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,FIXEDTIME,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,FIXEDTIME,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
1,FIXEDTIME,3,10.5,0.0,0.0,4.0,0.0,0.0,-10.5,-10.5,-10.5,,
1,FIXEDTIME,4,61.5,0.0,2.0,9.0,0.0,1.0,-61.5,-61.5,-61.5,,
1,FIXEDTIME,5,106.0,0.0,7.0,8.0,0.0,1.0,-106.0,-106.0,-106.0,,
1,FIXEDTIME,6,146.0,1.5,14.0,8.0,1.0,3.0,-147.5,-147.5,-147.5,,
1,FIXEDTIME,7,136.5,11.5,17.0,8.0,1.0,1.0,-148.0,-148.0,-148.0,,
1,FIXEDTIME,8,187.5,21.5,23.0,11.0,1.0,2.0,-209.0,-209.0,-209.0,,
1,FIXEDTIME,9,187.0,2.5,0.0,14.0,1.0,1.0,-189.5,-189.5,-189.5,,
1,FIXEDTIME,10,247.0,14.0,0.0,21.0,2.0,1.0,-261.0,-261.0,-261.0,,
1,FIXEDTIME,11,386.0,36.5,1.5,27.0,4.0,2.0,-422.5,-422.5,-422.5,,
1,FIXEDTIME,12,602.0,78.0,6.5,31.0,5.0,2.0,-680.0,-680.0,-680.0,,
1,FIXEDTIME,13,599.5,85.5,11.5,28.0,4.0,2.0,-685.0,-685.0,-685.0,,
1,FIXEDTIME,14,449.0,56.5,16.5,21.0,3.0,4.0,-505.5,-505.5,-505.5,,
1,FIXEDTIME,15,484.0,17.5,0.0,20.0,3.0,0.0,-501.5,-501.5,-501.5,,
1,FIXEDTIME,16,662.0,51.0,0.0,27.0,6.0,2.0,-713.0,-713.0,-713.0,,
1,FIXEDTIME,17,769.5,89.0,5.0,28.0,4.0,3.0,-858.5,-858.5,-858.5,,
1,FIXEDTIME,18,865.0,64.0,15.0,27.0,3.0,3.0,-929.0,-929.0,-929.0,,
1,FIXEDTIME,19,1004.0,97.0,29.5,29.0,5.0,10.0,-1101.0,-1101.0,-1101.0,,
1,FIXEDTIME,20,1252.0,150.5,59.5,33.0,6.0,13.0,-1402.5,-1402.5,-1402.5,,
1,FIXEDTIME,21,1197.5,56.5,24.0,29.0,3.0,7.0,-1254.0,-1254.0,-1254.0,,
1,FIXEDTIME,22,782.5,23.5,44.0,20.0,1.0,12.0,-806.0,-806.0,-806.0,,
1,FIXEDTIME,23,766.5,3.5,22.5,19.0,1.0,3.0,-770.0,-770.0,-770.0,,
1,FIXEDTIME,24,901.5,15.5,33.0,23.0,3.0,6.0,-917.0,-917.0,-917.0,,
1,FIXEDTIME,25,987.0,25.0,0.0,25.0,3.0,2.0,-1012.0,-1012.0,-1012.0,,
1,FIXEDTIME,26,980.5,55.0,3.0,25.0,3.0,1.0,-1035.5,-1035.5,-1035.5,,
1,FIXEDTIME,27,1203.0,55.5,9.5,27.0,3.0,3.0,-1258.5,-1258.5,-1258.5,,
1,FIXEDTIME,28,1447.0,97.0,30.0,32.0,6.0,13.0,-1544.0,-1544.0,-1544.0,,
1,FIXEDTIME,29,1290.5,110.0,56.0,31.0,7.0,12.0,-1400.5,-1400.5,-1400.5,,
1,FIXEDTIME,30,762.0,63.5,98.0,19.0,3.0,16.0,-825.5,-825.5,-825.5,,
