episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,IDQN_MM2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,
1,IDQN_MM2,2,2.5,0.0,0.0,1.0,0.0,2.0,-0.00463,-0.00463,-0.00463,1.0,
1,IDQN_MM2,3,26.0,0.0,4.0,7.0,0.0,2.0,-0.8916,-0.8916,-0.8916,1.0,
1,IDQN_MM2,4,56.0,0.0,0.0,7.0,0.0,0.0,0.79262,0.79262,0.79262,1.0,
1,IDQN_MM2,5,110.5,0.0,0.0,9.0,0.0,0.0,-0.10083,-0.10083,-0.10083,0.9999,
1,IDQN_MM2,6,205.5,1.0,3.0,13.0,1.0,2.0,-0.81328,-0.81328,-0.81328,0.9999,
1,IDQN_MM2,7,313.0,11.0,8.0,16.0,1.0,2.0,-1.27326,-1.27326,-1.27326,0.9999,
1,IDQN_MM2,8,368.5,21.0,0.0,19.0,1.0,1.0,1.57935,1.57935,1.57935,0.9999,
1,IDQN_MM2,9,381.5,32.0,3.5,19.0,2.0,5.0,-0.7818,-0.7818,-0.7818,0.9998,
1,IDQN_MM2,10,395.5,41.0,0.0,21.0,1.0,0.0,0.70341,0.70341,0.70341,0.9998,
1,IDQN_MM2,11,598.0,56.0,0.0,25.0,4.0,0.0,-0.39598,-0.39598,-0.39598,0.9998,
1,IDQN_MM2,12,781.0,37.5,0.0,31.0,4.0,0.0,-0.31228,-0.31228,-0.31228,0.9998,
1,IDQN_MM2,13,951.5,81.0,0.0,36.0,6.0,0.0,-0.37728,-0.37728,-0.37728,0.9998,
1,IDQN_MM2,14,1251.5,141.0,2.0,36.0,6.0,2.0,-1.06439,-1.06439,-1.06439,0.9997,
1,IDQN_MM2,15,1551.5,204.5,7.0,38.0,8.0,4.0,-1.70546,-1.70546,-1.70546,0.9997,
1,IDQN_MM2,16,1758.5,252.0,14.0,35.0,7.0,4.0,-1.93472,-1.93472,-1.93472,0.9997,
1,IDQN_MM2,17,2038.5,327.0,27.0,37.0,9.0,5.0,-3.0,-3.0,-3.0,0.9997,
1,IDQN_MM2,18,2318.5,417.0,34.0,37.0,9.0,4.0,-2.13019,-2.13019,-2.13019,0.9996,
1,IDQN_MM2,19,2598.5,513.0,44.5,39.0,11.0,6.0,-2.88083,-2.88083,-2.88083,0.9996,
1,IDQN_MM2,20,2238.0,389.0,7.5,33.0,9.0,5.0,3.0,3.0,3.0,0.9996,
1,IDQN_MM2,21,2140.5,355.0,25.0,30.0,8.0,9.0,-3.0,-3.0,-3.0,0.9996,
1,IDQN_MM2,22,2370.5,443.0,56.0,37.0,11.0,19.0,-3.0,-3.0,-3.0,0.9996,
1,IDQN_MM2,23,2636.5,555.5,112.0,41.0,12.0,21.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,24,2329.5,512.5,84.0,36.0,10.0,11.0,3.0,3.0,3.0,0.9995,
1,IDQN_MM2,25,2213.0,573.0,119.0,34.0,10.0,18.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,26,2459.5,676.5,164.0,38.0,11.0,25.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,27,2378.0,286.5,28.0,34.0,7.0,8.0,3.0,3.0,3.0,0.9995,
1,IDQN_MM2,28,2365.0,281.0,12.5,36.0,9.0,5.0,3.0,3.0,3.0,0.9994,
1,IDQN_MM2,29,2520.0,383.5,32.0,40.0,12.0,12.0,-3.0,-3.0,-3.0,0.9994,
1,IDQN_MM2,30,2800.0,518.0,89.5,44.0,16.0,15.0,-3.0,-3.0,-3.0,0.9994,
1,IDQN_MM2,31,2481.0,545.0,121.0,37.0,13.0,17.0,-3.0,-3.0,-3.0,0.9994,
1,IDQN_MM2,32,1737.5,426.5,164.5,27.0,9.0,3.0,-3.0,-3.0,-3.0,0.9993,
1,IDQN_MM2,33,1927.5,524.0,9.5,33.0,11.0,11.0,3.0,3.0,3.0,0.9993,5e-05
1,IDQN_MM2,34,2147.5,638.5,40.5,36.0,14.0,14.0,-3.0,-3.0,-3.0,0.9993,-0.00183
1,IDQN_MM2,35,2155.0,694.5,39.0,39.0,13.0,7.0,0.22457,0.22457,0.22457,0.9993,-0.00649
1,IDQN_MM2,36,2343.0,826.0,2.0,39.0,14.0,3.0,3.0,3.0,3.0,0.9993,-0.00898
1,IDQN_MM2,37,2598.5,966.0,18.5,41.0,14.0,7.0,-3.0,-3.0,-3.0,0.9992,-0.01344
1,IDQN_MM2,38,2652.0,1106.0,6.0,38.0,14.0,6.0,2.35241,2.35241,2.35241,0.9992,-0.01735
1,IDQN_MM2,39,2874.5,1156.0,3.0,39.0,14.0,3.0,0.15337,0.15337,0.15337,0.9992,-0.02032
1,IDQN_MM2,40,3135.5,1303.5,5.5,45.0,16.0,5.0,-1.22263,-1.22263,-1.22263,0.9992,-0.02441
1,IDQN_MM2,41,3435.0,1466.5,8.5,48.0,17.0,5.0,-1.42191,-1.42191,-1.42191,0.9991,-0.02864
1,IDQN_MM2,42,3693.0,1363.0,3.0,45.0,15.0,4.0,0.83596,0.83596,0.83596,0.9991,-0.03116
1,IDQN_MM2,43,3959.5,1513.5,13.0,45.0,16.0,2.0,-2.82731,-2.82731,-2.82731,0.9991,-0.03438
1,IDQN_MM2,44,4251.5,1678.5,24.5,47.0,17.0,4.0,-3.0,-3.0,-3.0,0.9991,-0.03807
1,IDQN_MM2,45,4556.5,1852.5,44.5,49.0,18.0,5.0,-3.0,-3.0,-3.0,0.9991,-0.04082
1,IDQN_MM2,46,4676.0,2033.5,64.5,47.0,19.0,6.0,-3.0,-3.0,-3.0,0.999,-0.04292
1,IDQN_MM2,47,3837.5,1632.0,31.5,40.0,16.0,2.0,3.0,3.0,3.0,0.999,-0.04684
1,IDQN_MM2,48,3044.0,1240.5,0.0,31.0,12.0,2.0,3.0,3.0,3.0,0.999,-0.05089
1,IDQN_MM2,49,3238.5,1362.5,5.0,34.0,13.0,3.0,-1.59343,-1.59343,-1.59343,0.999,-0.0519
1,IDQN_MM2,50,3138.0,1492.5,15.0,31.0,13.0,4.0,-2.11917,-2.11917,-2.11917,0.9989,-0.05503
1,IDQN_MM2,51,3333.5,1628.5,32.0,39.0,15.0,7.0,-3.0,-3.0,-3.0,0.9989,-0.05723
1,IDQN_MM2,52,3576.0,1771.0,30.5,40.0,15.0,3.0,-0.33317,-0.33317,-0.33317,0.9989,-0.0597
1,IDQN_MM2,53,2533.5,1321.5,11.0,36.0,12.0,2.0,3.0,3.0,3.0,0.9989,-0.06463
1,IDQN_MM2,54,2144.5,878.5,0.0,27.0,8.0,0.0,3.0,3.0,3.0,0.9989,-0.06976
1,IDQN_MM2,55,2323.5,962.5,5.0,32.0,10.0,8.0,-1.51073,-1.51073,-1.51073,0.9988,-0.07182
1,IDQN_MM2,56,2547.5,1066.0,13.0,36.0,11.0,5.0,-2.2578,-2.2578,-2.2578,0.9988,-0.0734
1,IDQN_MM2,57,2813.5,1176.0,28.5,40.0,11.0,4.0,-3.0,-3.0,-3.0,0.9988,-0.07476
1,IDQN_MM2,58,1999.5,663.5,43.5,30.0,6.0,6.0,-0.94596,-0.94596,-0.94596,0.9988,-0.08168
1,IDQN_MM2,59,1823.0,406.0,61.5,28.0,6.0,9.0,-3.0,-3.0,-3.0,0.9987,-0.08799
1,IDQN_MM2,60,2052.5,471.5,89.5,34.0,8.0,12.0,-3.0,-3.0,-3.0,0.9987,-0.0938
1,IDQN_MM2,61,1663.0,351.0,116.0,28.0,5.0,12.0,-3.0,-3.0,-3.0,0.9987,-0.09659
1,IDQN_MM2,62,1267.0,212.0,129.5,22.0,4.0,5.0,-1.93219,-1.93219,-1.93219,0.9987,-0.10423
1,IDQN_MM2,63,1416.0,255.0,156.5,26.0,5.0,10.0,-3.0,-3.0,-3.0,0.9987,-0.10739
1,IDQN_MM2,64,1640.5,316.5,201.0,36.0,9.0,12.0,-3.0,-3.0,-3.0,0.9986,-0.11538
1,IDQN_MM2,65,1919.5,410.5,254.0,39.0,10.0,13.0,-3.0,-3.0,-3.0,0.9986,-0.12896
1,IDQN_MM2,66,1778.5,231.5,283.5,32.0,7.0,11.0,-3.0,-3.0,-3.0,0.9986,-0.14009
1,IDQN_MM2,67,1615.0,230.5,336.0,28.0,7.0,16.0,-3.0,-3.0,-3.0,0.9986,-0.15726
1,IDQN_MM2,68,1829.0,300.5,397.5,31.0,7.0,18.0,-3.0,-3.0,-3.0,0.9985,-0.17516
1,IDQN_MM2,69,2075.5,370.5,468.0,34.0,7.0,20.0,-3.0,-3.0,-3.0,0.9985,-0.20738
1,IDQN_MM2,70,2354.5,444.5,491.0,37.0,8.0,12.0,-3.0,-3.0,-3.0,0.9985,-0.24172
1,IDQN_MM2,71,2644.5,527.0,553.5,38.0,9.0,15.0,-3.0,-3.0,-3.0,0.9985,-0.26022
1,IDQN_MM2,72,2537.5,317.5,0.0,34.0,7.0,1.0,3.0,3.0,3.0,0.9985,-0.28471
1,IDQN_MM2,73,2066.5,238.0,0.0,30.0,7.0,1.0,0.98442,0.98442,0.98442,0.9984,-0.31518
1,IDQN_MM2,74,2299.0,308.0,3.5,32.0,7.0,9.0,-1.27177,-1.27177,-1.27177,0.9984,-0.34432
1,IDQN_MM2,75,2554.5,378.0,19.0,34.0,7.0,17.0,-3.0,-3.0,-3.0,0.9984,-0.3795
1,IDQN_MM2,76,2169.0,160.0,28.5,29.0,4.0,12.0,-0.99119,-0.99119,-0.99119,0.9984,-0.40624
1,IDQN_MM2,77,961.0,0.0,63.5,15.0,0.0,14.0,-3.0,-3.0,-3.0,0.9984,-0.43896
1,IDQN_MM2,78,973.5,2.0,32.5,18.0,1.0,2.0,3.0,3.0,3.0,0.9983,-0.45689
1,IDQN_MM2,79,1149.0,19.5,42.5,23.0,3.0,7.0,-2.46989,-2.46989,-2.46989,0.9983,-0.47954
1,IDQN_MM2,80,1368.5,53.0,59.5,31.0,4.0,9.0,-3.0,-3.0,-3.0,0.9983,-0.50954
1,IDQN_MM2,81,1506.5,39.5,3.5,31.0,3.0,2.0,3.0,3.0,3.0,0.9983,-0.53437
1,IDQN_MM2,82,1641.0,73.0,11.0,30.0,4.0,8.0,-1.8867,-1.8867,-1.8867,0.9982,-0.56374
1,IDQN_MM2,83,1826.0,124.0,22.5,32.0,7.0,4.0,-2.85313,-2.85313,-2.85313,0.9982,-0.5957
1,IDQN_MM2,84,1861.0,194.0,41.0,31.0,7.0,10.0,-3.0,-3.0,-3.0,0.9982,-0.61282
1,IDQN_MM2,85,2077.5,265.5,56.5,30.0,8.0,5.0,-3.0,-3.0,-3.0,0.9982,-0.64013
1,IDQN_MM2,86,2305.0,346.5,0.0,34.0,9.0,0.0,3.0,3.0,3.0,0.9982,-0.65582
1,IDQN_MM2,87,2551.5,436.5,5.0,37.0,9.0,11.0,-1.64415,-1.64415,-1.64415,0.9981,-0.67337
1,IDQN_MM2,88,2155.0,354.0,14.0,32.0,8.0,6.0,-1.05743,-1.05743,-1.05743,0.9981,-0.69079
1,IDQN_MM2,89,1684.5,290.5,1.5,26.0,7.0,2.0,3.0,3.0,3.0,0.9981,-0.71183
1,IDQN_MM2,90,1880.5,360.5,16.5,29.0,7.0,2.0,-3.0,-3.0,-3.0,0.9981,-0.71863
1,IDQN_MM2,91,2117.0,438.0,27.0,36.0,9.0,6.0,-2.77405,-2.77405,-2.77405,0.998,-0.72939
