episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,IDQN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,IDQN,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
1,IDQN,3,8.5,0.0,0.0,3.0,0.0,0.0,-0.03795,-0.03795,-0.03795,0.9955,
1,IDQN,4,46.5,0.0,1.0,5.0,0.0,1.0,-0.20759,-0.20759,-0.20759,0.9909,
1,IDQN,5,64.0,0.0,6.0,5.0,0.0,1.0,-0.28571,-0.28571,-0.28571,0.9864,
1,IDQN,6,91.0,1.5,14.0,5.0,1.0,3.0,-0.41295,-0.41295,-0.41295,0.9818,
1,IDQN,7,141.5,11.5,24.0,9.0,1.0,3.0,-0.68304,-0.68304,-0.68304,0.9773,
1,IDQN,8,123.0,21.5,21.0,11.0,1.0,1.0,-0.64509,-0.64509,-0.64509,0.9727,
1,IDQN,9,132.0,2.5,0.0,14.0,1.0,1.0,-0.60045,-0.60045,-0.60045,0.9682,
1,IDQN,10,230.0,2.0,0.0,20.0,1.0,2.0,-1.03571,-1.03571,-1.03571,0.9636,
1,IDQN,11,424.0,12.5,3.5,27.0,2.0,1.0,-1.94866,-1.94866,-1.94866,0.9591,
1,IDQN,12,515.5,3.5,8.5,27.0,2.0,1.0,-2.31696,-2.31696,-2.31696,0.9545,
1,IDQN,13,629.5,12.0,14.0,25.0,1.0,2.0,-2.86384,-2.86384,-2.86384,0.95,
1,IDQN,14,730.0,23.5,26.0,28.0,2.0,4.0,-3.36384,-3.36384,-3.36384,0.9455,
1,IDQN,15,854.0,3.5,7.0,25.0,1.0,2.0,-3.82812,-3.82812,-3.82812,0.9409,
1,IDQN,16,923.5,18.0,12.0,26.0,2.0,1.0,-4.0,-4.0,-4.0,0.9364,
1,IDQN,17,1099.5,38.0,17.0,28.0,2.0,1.0,-4.0,-4.0,-4.0,0.9318,
1,IDQN,18,1086.0,24.5,8.0,25.0,1.0,5.0,-4.0,-4.0,-4.0,0.9273,
