episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,MPLight_MM,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,
1,MPLight_MM,2,0.0,0.0,0.0,0.0,0.0,1.0,-6.182,-6.182,-6.182,,
1,MPLight_MM,3,3.5,0.0,0.0,3.0,0.0,0.0,-3.0,-3.0,-3.0,,
1,MPLight_MM,4,25.5,0.0,0.0,4.0,0.0,0.0,-4.0,-4.0,-4.0,,
1,MPLight_MM,5,74.5,0.0,0.0,7.0,0.0,0.0,-7.0,-7.0,-7.0,,
1,MPLight_MM,6,153.5,1.5,2.0,10.0,1.0,2.0,-17.449,-17.449,-17.449,,
1,MPLight_MM,7,155.0,11.5,7.0,10.0,1.0,2.0,-17.449,-17.449,-17.449,,
1,MPLight_MM,8,71.0,21.5,12.0,5.0,1.0,4.0,-18.631,-18.631,-18.631,,
1,MPLight_MM,9,75.0,36.5,18.5,6.0,2.0,6.0,-27.08,-27.08,-27.08,,
1,MPLight_MM,10,92.5,2.0,0.0,10.0,1.0,0.0,-11.267,-11.267,-11.267,,
1,MPLight_MM,11,198.5,12.0,0.0,16.0,1.0,0.0,-17.267,-17.267,-17.267,,
1,MPLight_MM,12,357.0,24.0,3.5,26.0,2.0,2.0,-34.716,-34.716,-34.716,,
1,MPLight_MM,13,598.0,34.5,0.0,29.0,2.0,0.0,-37.716,-37.716,-37.716,,
1,MPLight_MM,14,719.0,55.0,2.5,29.0,3.0,3.0,-42.074,-42.074,-42.074,,
1,MPLight_MM,15,899.5,85.0,19.0,30.0,3.0,6.0,-52.347,-52.347,-52.347,,
1,MPLight_MM,16,1170.0,125.0,39.0,34.0,6.0,6.0,-60.148,-60.148,-60.148,,
1,MPLight_MM,17,1179.5,55.5,12.5,30.0,3.0,3.0,-43.074,-43.074,-43.074,,
1,MPLight_MM,18,1093.0,63.0,16.5,24.0,2.0,3.0,-35.807,-35.807,-35.807,,
1,MPLight_MM,19,1237.5,87.0,4.0,28.0,3.0,3.0,-53.438,-53.438,-53.438,,
1,MPLight_MM,20,1440.5,118.5,15.5,30.0,4.0,12.0,-72.16,-72.16,-72.16,,
1,MPLight_MM,21,1531.5,135.0,11.0,31.0,4.0,7.0,-57.705,-57.705,-57.705,,
1,MPLight_MM,22,1681.5,179.5,13.0,32.0,6.0,4.0,-55.057,-55.057,-55.057,,
1,MPLight_MM,23,1943.0,239.5,24.5,33.0,6.0,6.0,-59.148,-59.148,-59.148,,
1,MPLight_MM,24,2040.0,277.5,12.0,33.0,6.0,2.0,-52.966,-52.966,-52.966,,
1,MPLight_MM,25,2230.5,340.5,19.5,35.0,8.0,10.0,-76.046,-76.046,-76.046,,
1,MPLight_MM,26,2506.5,424.5,30.0,38.0,9.0,8.0,-80.313,-80.313,-80.313,,
1,MPLight_MM,27,2577.0,276.5,36.5,36.0,8.0,3.0,-58.5,-58.5,-58.5,,
1,MPLight_MM,28,2768.0,307.5,1.0,35.0,8.0,6.0,-63.682,-63.682,-63.682,,
1,MPLight_MM,29,2996.5,382.0,4.0,34.0,9.0,5.0,-63.949,-63.949,-63.949,,
1,MPLight_MM,30,3249.5,483.0,1.0,40.0,13.0,5.0,-71.926,-71.926,-71.926,,
1,MPLight_MM,31,2969.0,422.5,20.0,39.0,12.0,6.0,-78.932,-78.932,-78.932,,
1,MPLight_MM,32,1710.0,219.0,45.5,28.0,11.0,8.0,-66.665,-66.665,-66.665,,
1,MPLight_MM,33,1640.0,217.0,0.5,26.0,8.0,3.0,-48.5,-48.5,-48.5,,
1,MPLight_MM,34,1826.5,298.0,8.0,31.0,9.0,8.0,-73.313,-73.313,-73.313,,
1,MPLight_MM,35,2061.5,391.0,0.0,38.0,10.0,4.0,-63.034,-63.034,-63.034,,
1,MPLight_MM,36,2240.5,441.0,0.0,42.0,12.0,0.0,-60.295,-60.295,-60.295,,
1,MPLight_MM,37,2481.5,538.0,1.0,41.0,11.0,4.0,-76.574,-76.574,-76.574,,
1,MPLight_MM,38,2481.5,649.5,7.5,39.0,12.0,10.0,-85.114,-85.114,-85.114,,
1,MPLight_MM,39,2325.0,583.0,8.0,37.0,11.0,7.0,-72.574,-72.574,-72.574,,
1,MPLight_MM,40,2309.5,695.0,23.5,39.0,13.0,7.0,-77.108,-77.108,-77.108,,
1,MPLight_MM,41,2576.5,827.5,48.0,43.0,14.0,9.0,-88.557,-88.557,-88.557,,
1,MPLight_MM,42,2716.0,946.0,14.5,41.0,13.0,4.0,-76.017,-76.017,-76.017,,
1,MPLight_MM,43,2887.0,1079.0,1.0,42.0,14.0,6.0,-78.284,-78.284,-78.284,,
1,MPLight_MM,44,2542.0,1095.0,19.0,38.0,13.0,9.0,-82.29,-82.29,-82.29,,
1,MPLight_MM,45,1624.5,1030.0,42.0,31.0,11.0,9.0,-72.756,-72.756,-72.756,,
1,MPLight_MM,46,1354.0,816.5,0.0,27.0,9.0,0.0,-38.403,-38.403,-38.403,,
1,MPLight_MM,47,1435.5,910.5,0.0,32.0,11.0,2.0,-52.119,-52.119,-52.119,,
1,MPLight_MM,48,1653.0,1020.5,12.5,36.0,11.0,5.0,-65.392,-65.392,-65.392,,
1,MPLight_MM,49,1811.0,1135.0,30.5,43.0,13.0,4.0,-71.835,-71.835,-71.835,,
1,MPLight_MM,50,1997.0,1267.5,50.5,44.0,14.0,5.0,-77.193,-77.193,-77.193,,
1,MPLight_MM,51,1730.0,943.0,73.5,37.0,11.0,6.0,-72.574,-72.574,-72.574,,
1,MPLight_MM,52,1542.5,730.5,90.5,31.0,9.0,4.0,-54.767,-54.767,-54.767,,
1,MPLight_MM,53,1742.0,824.0,112.5,36.0,11.0,7.0,-71.574,-71.574,-71.574,,
1,MPLight_MM,54,1993.0,938.5,134.5,40.0,13.0,9.0,-87.381,-87.381,-87.381,,
1,MPLight_MM,55,2272.0,1069.5,165.0,44.0,15.0,8.0,-87.733,-87.733,-87.733,,
1,MPLight_MM,56,1971.5,808.5,191.0,36.0,11.0,8.0,-74.665,-74.665,-74.665,,
1,MPLight_MM,57,1595.5,423.5,4.5,27.0,7.0,5.0,-57.506,-57.506,-57.506,,
1,MPLight_MM,58,1796.5,354.0,0.0,29.0,7.0,4.0,-50.233,-50.233,-50.233,,
1,MPLight_MM,59,1873.5,432.0,0.0,34.0,10.0,0.0,-49.761,-49.761,-49.761,,
1,MPLight_MM,60,2126.0,467.0,1.5,38.0,11.0,8.0,-76.665,-76.665,-76.665,,
1,MPLight_MM,61,2057.0,550.0,0.0,36.0,11.0,3.0,-68.483,-68.483,-68.483,,
1,MPLight_MM,62,2174.0,660.0,5.5,35.0,11.0,8.0,-73.665,-73.665,-73.665,,
1,MPLight_MM,63,2423.0,777.0,26.0,41.0,14.0,11.0,-92.739,-92.739,-92.739,,
1,MPLight_MM,64,2353.0,906.0,9.5,36.0,13.0,1.0,-55.562,-55.562,-55.562,,
1,MPLight_MM,65,2585.0,1041.0,17.5,40.0,16.0,4.0,-72.636,-72.636,-72.636,,
1,MPLight_MM,66,2836.5,1205.0,30.0,45.0,17.0,5.0,-81.994,-81.994,-81.994,,
1,MPLight_MM,67,3040.5,1356.5,24.5,43.0,17.0,1.0,-67.63,-67.63,-67.63,,
1,MPLight_MM,68,3233.5,1526.5,30.0,40.0,17.0,1.0,-64.63,-64.63,-64.63,,
1,MPLight_MM,69,3444.0,1701.5,35.0,42.0,18.0,4.0,-77.17,-77.17,-77.17,,
1,MPLight_MM,70,3692.0,1884.0,45.5,46.0,19.0,5.0,-85.528,-85.528,-85.528,,
1,MPLight_MM,71,3966.5,2075.5,61.0,48.0,20.0,7.0,-94.977,-94.977,-94.977,,
1,MPLight_MM,72,4160.0,2279.5,52.0,46.0,21.0,3.0,-88.062,-88.062,-88.062,,
1,MPLight_MM,73,4383.0,2491.5,0.0,48.0,22.0,3.0,-88.238,-88.238,-88.238,,
1,MPLight_MM,74,4595.5,2711.5,1.5,48.0,22.0,6.0,-103.693,-103.693,-103.693,,
1,MPLight_MM,75,4764.0,2931.5,12.5,46.0,22.0,8.0,-98.602,-98.602,-98.602,,
1,MPLight_MM,76,5013.0,3151.5,33.5,49.0,22.0,10.0,-107.784,-107.784,-107.784,,
1,MPLight_MM,77,5226.0,3371.5,31.5,46.0,22.0,5.0,-92.42,-92.42,-92.42,,
1,MPLight_MM,78,5444.0,3598.0,0.0,48.0,24.0,4.0,-93.863,-93.863,-93.863,,
1,MPLight_MM,79,5169.5,3652.0,3.5,50.0,25.0,2.0,-90.948,-90.948,-90.948,,
1,MPLight_MM,80,5356.5,3865.5,3.0,46.0,23.0,7.0,-109.142,-109.142,-109.142,,
1,MPLight_MM,81,5527.0,4106.0,11.5,48.0,26.0,5.0,-102.579,-102.579,-102.579,,
1,MPLight_MM,82,5754.0,4373.0,2.5,54.0,29.0,6.0,-109.289,-109.289,-109.289,,
1,MPLight_MM,83,6011.5,4663.0,19.5,57.0,29.0,14.0,-137.017,-137.017,-137.017,,
1,MPLight_MM,84,6272.0,4955.0,63.5,58.0,30.0,17.0,-148.557,-148.557,-148.557,,
1,MPLight_MM,85,4686.5,3760.0,77.0,47.0,25.0,9.0,-109.585,-109.585,-109.585,,
1,MPLight_MM,86,4144.0,3368.5,109.0,45.0,25.0,12.0,-113.767,-113.767,-113.767,,
