episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,IDQN_MM2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,
1,IDQN_MM2,2,2.0,0.0,0.0,1.0,0.0,2.0,-0.0037,-0.0037,-0.0037,1.0,
1,IDQN_MM2,3,24.5,0.0,4.0,8.0,0.0,2.0,-0.88975,-0.88975,-0.88975,1.0,
1,IDQN_MM2,4,87.0,0.0,9.0,7.0,0.0,2.0,-1.17579,-1.17579,-1.17579,1.0,
1,IDQN_MM2,5,118.0,0.0,0.0,8.0,0.0,0.0,1.85093,1.85093,1.85093,0.9999,
1,IDQN_MM2,6,163.5,1.5,2.5,6.0,1.0,3.0,-0.61639,-0.61639,-0.61639,0.9999,
1,IDQN_MM2,7,213.5,11.5,11.5,6.0,1.0,3.0,-2.015,-2.015,-2.015,0.9999,
1,IDQN_MM2,8,162.0,0.0,0.0,8.0,0.0,1.0,2.54999,2.54999,2.54999,0.9999,
1,IDQN_MM2,9,166.0,2.0,3.0,11.0,1.0,5.0,-0.64634,-0.64634,-0.64634,0.9998,
1,IDQN_MM2,10,258.0,12.0,15.0,15.0,1.0,5.0,-2.7288,-2.7288,-2.7288,0.9998,
1,IDQN_MM2,11,277.5,3.0,0.0,24.0,1.0,0.0,3.0,3.0,3.0,0.9998,
1,IDQN_MM2,12,492.0,19.5,2.0,27.0,3.0,2.0,-0.84437,-0.84437,-0.84437,0.9998,
1,IDQN_MM2,13,728.5,51.0,10.0,32.0,4.0,3.0,-2.17859,-2.17859,-2.17859,0.9998,
1,IDQN_MM2,14,1015.5,83.5,22.5,35.0,4.0,4.0,-3.0,-3.0,-3.0,0.9997,
1,IDQN_MM2,15,1302.5,127.5,40.5,35.0,6.0,7.0,-3.0,-3.0,-3.0,0.9997,
1,IDQN_MM2,16,1592.5,189.5,60.5,36.0,7.0,7.0,-3.0,-3.0,-3.0,0.9997,
1,IDQN_MM2,17,1882.5,262.5,81.0,37.0,8.0,8.0,-3.0,-3.0,-3.0,0.9997,
