episode,agent,decision,signal_id,reward
1,FMA2CVAL,50,J01,-197.4
1,FMA2CVAL,50,top_mgr,8.0
1,FMA2CVAL,100,J01,-320.8
1,FMA2CVAL,100,top_mgr,0.0
1,FMA2CVAL,150,J01,-598.4
1,FMA2CVAL,150,top_mgr,1.0
1,FMA2CVAL,200,J01,-455.2
1,FMA2CVAL,200,top_mgr,4.0
1,FMA2CVAL,250,J01,-645.2
1,FMA2CVAL,250,top_mgr,3.0
1,FMA2CVAL,300,J01,-554.8
1,FMA2CVAL,300,top_mgr,1.0
1,FMA2CVAL,350,J01,-477.6
1,FMA2CVAL,350,top_mgr,0.0
1,FMA2CVAL,400,J01,-382.8
1,FMA2CVAL,400,top_mgr,11.0
1,FMA2CVAL,450,J01,-348.2
1,FMA2CVAL,450,top_mgr,5.0
1,FMA2CVAL,500,J01,-489.2
1,FMA2CVAL,500,top_mgr,6.0
1,FMA2CVAL,550,J01,-547.0
1,FMA2CVAL,550,top_mgr,0.0
1,FMA2CVAL,600,J01,-459.0
1,FMA2CVAL,600,top_mgr,2.0
1,FMA2CVAL,650,J01,-289.4
1,FMA2CVAL,650,top_mgr,5.0
1,FMA2CVAL,700,J01,-684.8
1,FMA2CVAL,700,top_mgr,0.0
1,FMA2CVAL,750,J01,-191.0
1,FMA2CVAL,750,top_mgr,5.0
1,FMA2CVAL,800,J01,-166.4
1,FMA2CVAL,800,top_mgr,2.0
1,FMA2CVAL,850,J01,-118.6
1,FMA2CVAL,850,top_mgr,7.0
1,FMA2CVAL,900,J01,-114.8
1,FMA2CVAL,900,top_mgr,4.0
1,FMA2CVAL,950,J01,-164.2
1,FMA2CVAL,950,top_mgr,1.0
1,FMA2CVAL,1000,J01,-260.2
1,FMA2CVAL,1000,top_mgr,2.0
1,FMA2CVAL,1050,J01,-194.6
1,FMA2CVAL,1050,top_mgr,2.0
2,FMA2CVAL,50,J01,-605.0
2,FMA2CVAL,50,top_mgr,2.0
2,FMA2CVAL,100,J01,-619.2
2,FMA2CVAL,100,top_mgr,0.0
2,FMA2CVAL,150,J01,-643.8
2,FMA2CVAL,150,top_mgr,4.0
2,FMA2CVAL,200,J01,-693.2
2,FMA2CVAL,200,top_mgr,2.0
2,FMA2CVAL,250,J01,-740.6
2,FMA2CVAL,250,top_mgr,5.0
2,FMA2CVAL,300,J01,-745.0
