episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,IDQN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,IDQN,2,2.0,0.0,0.0,1.0,0.0,2.0,-0.00893,-0.00893,-0.00893,1.0,
1,IDQN,3,25.0,0.0,4.5,6.0,0.0,2.0,-0.11161,-0.11161,-0.11161,0.9955,
1,IDQN,4,92.0,0.0,9.5,8.0,0.0,2.0,-0.41071,-0.41071,-0.41071,0.9909,
1,IDQN,5,131.5,0.0,0.0,8.0,0.0,0.0,-0.58705,-0.58705,-0.58705,0.9864,
1,IDQN,6,215.0,0.0,1.5,9.0,0.0,1.0,-0.95982,-0.95982,-0.95982,0.9818,
1,IDQN,7,314.0,3.5,7.5,13.0,1.0,2.0,-1.41741,-1.41741,-1.41741,0.9773,
1,IDQN,8,445.5,13.5,15.0,19.0,1.0,3.0,-2.04911,-2.04911,-2.04911,0.9727,
1,IDQN,9,436.5,2.5,0.0,19.0,1.0,0.0,-1.95982,-1.95982,-1.95982,0.9682,
1,IDQN,10,636.5,12.5,0.0,26.0,1.0,1.0,-2.89732,-2.89732,-2.89732,0.9636,
1,IDQN,11,786.5,0.0,4.0,26.0,0.0,2.0,-3.51116,-3.51116,-3.51116,0.9591,
1,IDQN,12,895.0,7.5,14.0,26.0,3.0,2.0,-4.0,-4.0,-4.0,0.9545,
1,IDQN,13,848.0,27.5,24.0,23.0,3.0,2.0,-3.90848,-3.90848,-3.90848,0.95,
1,IDQN,14,897.0,57.5,36.0,23.0,3.0,3.0,-4.0,-4.0,-4.0,0.9455,
1,IDQN,15,955.0,6.0,7.0,24.0,2.0,2.0,-4.0,-4.0,-4.0,0.9409,
1,IDQN,16,1003.5,16.5,0.0,27.0,4.0,3.0,-4.0,-4.0,-4.0,0.9364,
1,IDQN,17,1205.5,56.5,5.0,30.0,4.0,3.0,-4.0,-4.0,-4.0,0.9318,
1,IDQN,18,1473.0,97.0,10.0,35.0,5.0,2.0,-4.0,-4.0,-4.0,0.9273,
