episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,MPLight_MM,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,
1,MPLight_MM,2,2.0,0.0,0.0,1.0,0.0,2.0,-7.182,-7.182,-7.182,,
1,MPLight_MM,3,25.5,0.0,4.0,8.0,0.0,2.0,-14.182,-14.182,-14.182,,
1,MPLight_MM,4,87.5,0.0,9.0,7.0,0.0,2.0,-13.182,-13.182,-13.182,,
1,MPLight_MM,5,106.0,0.0,0.0,8.0,0.0,0.0,-8.0,-8.0,-8.0,,
1,MPLight_MM,6,160.5,1.5,3.5,10.0,1.0,3.0,-20.54,-20.54,-20.54,,
1,MPLight_MM,7,218.0,0.0,0.0,11.0,0.0,1.0,-17.182,-17.182,-17.182,,
1,MPLight_MM,8,255.5,0.5,0.0,14.0,1.0,3.0,-24.54,-24.54,-24.54,,
1,MPLight_MM,9,287.0,10.5,9.0,14.0,1.0,5.0,-30.722,-30.722,-30.722,,
1,MPLight_MM,10,379.5,22.5,24.0,16.0,2.0,5.0,-33.989,-33.989,-33.989,,
1,MPLight_MM,11,543.5,45.5,39.0,26.0,3.0,5.0,-45.256,-45.256,-45.256,,
1,MPLight_MM,12,788.5,76.0,54.0,35.0,4.0,5.0,-55.523,-55.523,-55.523,,
1,MPLight_MM,13,904.0,55.0,25.0,33.0,2.0,1.0,-38.625,-38.625,-38.625,,
1,MPLight_MM,14,792.5,4.0,31.5,26.0,3.0,3.0,-39.074,-39.074,-39.074,,
1,MPLight_MM,15,954.0,14.0,0.0,25.0,2.0,1.0,-33.716,-33.716,-33.716,,
1,MPLight_MM,16,1117.5,18.5,5.5,28.0,3.0,6.0,-50.347,-50.347,-50.347,,
1,MPLight_MM,17,1237.5,23.0,9.0,26.0,1.0,2.0,-33.449,-33.449,-33.449,,
1,MPLight_MM,18,1314.0,33.5,15.0,27.0,2.0,2.0,-48.08,-48.08,-48.08,,
1,MPLight_MM,19,1545.5,57.5,23.0,30.0,4.0,6.0,-53.614,-53.614,-53.614,,
1,MPLight_MM,20,1808.5,102.5,41.5,33.0,5.0,13.0,-79.518,-79.518,-79.518,,
1,MPLight_MM,21,2052.0,131.0,40.5,32.0,4.0,4.0,-52.523,-52.523,-52.523,,
1,MPLight_MM,22,2309.5,174.5,54.5,32.0,5.0,11.0,-72.336,-72.336,-72.336,,
1,MPLight_MM,23,2054.5,48.5,13.5,27.0,2.0,6.0,-54.262,-54.262,-54.262,,
1,MPLight_MM,24,2309.5,55.5,44.0,32.0,6.0,16.0,-89.058,-89.058,-89.058,,
1,MPLight_MM,25,2581.5,120.0,96.5,39.0,8.0,20.0,-104.774,-104.774,-104.774,,
1,MPLight_MM,26,2663.5,177.0,94.0,39.0,7.0,10.0,-78.779,-78.779,-78.779,,
1,MPLight_MM,27,2858.0,252.5,140.5,39.0,9.0,14.0,-96.768,-96.768,-96.768,,
1,MPLight_MM,28,3158.0,345.0,192.5,40.0,10.0,18.0,-108.308,-108.308,-108.308,,
1,MPLight_MM,29,3458.0,460.0,267.0,46.0,16.0,20.0,-121.91,-121.91,-121.91,,
1,MPLight_MM,30,3758.0,610.5,328.0,46.0,16.0,14.0,-109.546,-109.546,-109.546,,
1,MPLight_MM,31,4058.0,774.5,399.0,48.0,18.0,17.0,-123.353,-123.353,-123.353,,
1,MPLight_MM,32,4358.0,958.5,482.5,50.0,20.0,20.0,-130.978,-130.978,-130.978,,
1,MPLight_MM,33,3399.0,672.0,336.5,41.0,16.0,18.0,-116.91,-116.91,-116.91,,
1,MPLight_MM,34,3271.5,625.0,404.5,35.0,13.0,24.0,-107.109,-107.109,-107.109,,
1,MPLight_MM,35,3495.0,762.5,496.0,41.0,17.0,28.0,-118.177,-118.177,-118.177,,
1,MPLight_MM,36,3024.5,723.0,540.5,36.0,14.0,19.0,-109.376,-109.376,-109.376,,
1,MPLight_MM,37,1952.5,522.0,615.5,23.0,9.0,23.0,-90.041,-90.041,-90.041,,
1,MPLight_MM,38,1662.5,333.0,3.0,22.0,8.0,5.0,-56.864,-56.864,-56.864,,
1,MPLight_MM,39,1805.0,413.5,11.5,26.0,9.0,11.0,-77.586,-77.586,-77.586,,
1,MPLight_MM,40,1996.5,507.5,14.5,36.0,11.0,8.0,-74.665,-74.665,-74.665,,
1,MPLight_MM,41,2099.0,376.0,0.0,38.0,9.0,2.0,-67.949,-67.949,-67.949,,
1,MPLight_MM,42,2031.0,470.0,1.5,38.0,10.0,11.0,-84.671,-84.671,-84.671,,
1,MPLight_MM,43,2098.5,378.0,14.5,35.0,9.0,6.0,-68.04,-68.04,-68.04,,
1,MPLight_MM,44,2159.5,315.0,13.0,36.0,8.0,4.0,-58.5,-58.5,-58.5,,
1,MPLight_MM,45,2429.5,395.0,32.5,37.0,8.0,5.0,-62.591,-62.591,-62.591,,
1,MPLight_MM,46,1938.0,188.0,37.5,30.0,4.0,5.0,-50.523,-50.523,-50.523,,
1,MPLight_MM,47,1825.5,78.5,59.5,27.0,4.0,6.0,-50.614,-50.614,-50.614,,
1,MPLight_MM,48,1455.0,43.5,84.5,20.0,1.0,6.0,-39.813,-39.813,-39.813,,
1,MPLight_MM,49,1093.5,4.0,0.0,18.0,2.0,0.0,-20.534,-20.534,-20.534,,
1,MPLight_MM,50,1172.0,24.0,0.0,22.0,2.0,1.0,-27.625,-27.625,-27.625,,
1,MPLight_MM,51,1257.5,48.0,5.0,25.0,3.0,1.0,-31.892,-31.892,-31.892,,
1,MPLight_MM,52,1428.0,80.5,13.5,29.0,4.0,4.0,-46.432,-46.432,-46.432,,
1,MPLight_MM,53,1680.0,125.5,31.0,33.0,6.0,4.0,-52.966,-52.966,-52.966,,
1,MPLight_MM,54,1831.5,166.5,23.0,33.0,7.0,2.0,-51.142,-51.142,-51.142,,
1,MPLight_MM,55,2072.0,236.5,33.0,33.0,7.0,3.0,-51.142,-51.142,-51.142,,
1,MPLight_MM,56,2321.0,307.5,43.0,34.0,8.0,3.0,-56.5,-56.5,-56.5,,
1,MPLight_MM,57,2583.5,387.5,53.0,36.0,8.0,6.0,-70.864,-70.864,-70.864,,
1,MPLight_MM,58,2852.5,472.5,63.0,36.0,9.0,3.0,-62.858,-62.858,-62.858,,
1,MPLight_MM,59,3065.5,564.5,73.0,38.0,11.0,2.0,-64.301,-64.301,-64.301,,
1,MPLight_MM,60,3340.0,682.0,86.0,43.0,14.0,4.0,-76.193,-76.193,-76.193,,
1,MPLight_MM,61,3501.0,822.0,105.0,43.0,14.0,13.0,-100.921,-100.921,-100.921,,
1,MPLight_MM,62,3516.5,700.5,36.5,40.0,13.0,8.0,-81.199,-81.199,-81.199,,
1,MPLight_MM,63,3786.5,833.0,70.0,41.0,14.0,15.0,-105.103,-105.103,-105.103,,
1,MPLight_MM,64,3937.0,964.0,15.0,41.0,15.0,6.0,-78.551,-78.551,-78.551,,
1,MPLight_MM,65,4110.5,1119.5,14.5,43.0,18.0,6.0,-84.352,-84.352,-84.352,,
1,MPLight_MM,66,3607.0,1179.0,16.5,41.0,18.0,4.0,-79.261,-79.261,-79.261,,
