episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,IDQN_MM2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,
1,IDQN_MM2,2,2.5,0.0,0.0,1.0,0.0,2.0,-0.00463,-0.00463,-0.00463,1.0,
1,IDQN_MM2,3,26.5,0.0,4.5,7.0,0.0,2.0,-0.99854,-0.99854,-0.99854,1.0,
1,IDQN_MM2,4,89.0,0.0,9.5,7.0,0.0,2.0,-1.17579,-1.17579,-1.17579,1.0,
1,IDQN_MM2,5,105.5,0.0,0.0,7.0,0.0,0.0,1.98377,1.98377,1.98377,0.9999,
1,IDQN_MM2,6,99.5,0.0,0.0,7.0,0.0,0.0,0.0111,0.0111,0.0111,0.9999,
1,IDQN_MM2,7,136.5,0.0,0.0,10.0,0.0,1.0,-0.06846,-0.06846,-0.06846,0.9999,
1,IDQN_MM2,8,176.0,0.0,5.0,17.0,0.0,2.0,-1.13324,-1.13324,-1.13324,0.9999,
1,IDQN_MM2,9,342.5,4.0,12.5,20.0,2.0,5.0,-1.90397,-1.90397,-1.90397,0.9998,
1,IDQN_MM2,10,546.5,26.0,27.5,30.0,3.0,5.0,-3.0,-3.0,-3.0,0.9998,
1,IDQN_MM2,11,821.5,56.0,42.5,32.0,3.0,5.0,-3.0,-3.0,-3.0,0.9998,
1,IDQN_MM2,12,807.5,33.5,57.5,26.0,2.0,5.0,-3.0,-3.0,-3.0,0.9998,
1,IDQN_MM2,13,759.5,2.0,0.0,20.0,1.0,0.0,3.0,3.0,3.0,0.9998,
1,IDQN_MM2,14,962.0,14.0,4.0,26.0,2.0,4.0,-1.23984,-1.23984,-1.23984,0.9997,
1,IDQN_MM2,15,1191.0,22.0,7.0,26.0,1.0,2.0,-1.07115,-1.07115,-1.07115,0.9997,
1,IDQN_MM2,16,1368.5,37.5,1.0,30.0,3.0,4.0,0.92176,0.92176,0.92176,0.9997,
1,IDQN_MM2,17,1645.0,67.5,8.0,33.0,3.0,6.0,-2.03843,-2.03843,-2.03843,0.9997,
1,IDQN_MM2,18,1822.0,74.5,8.5,30.0,2.0,4.0,-0.44344,-0.44344,-0.44344,0.9996,
1,IDQN_MM2,19,1986.0,101.0,1.0,32.0,5.0,5.0,1.24914,1.24914,1.24914,0.9996,
1,IDQN_MM2,20,2213.0,132.0,0.5,29.0,4.0,2.0,-0.35803,-0.35803,-0.35803,0.9996,
1,IDQN_MM2,21,2463.0,177.0,4.5,30.0,5.0,6.0,-1.37463,-1.37463,-1.37463,0.9996,
1,IDQN_MM2,22,2479.5,232.0,5.5,31.0,7.0,6.0,-0.32074,-0.32074,-0.32074,0.9996,
1,IDQN_MM2,23,2661.5,305.0,29.5,33.0,8.0,9.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,24,2915.0,391.0,62.5,37.0,11.0,14.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,25,3121.0,474.0,31.5,35.0,11.0,3.0,3.0,3.0,3.0,0.9995,
1,IDQN_MM2,26,3361.0,586.0,48.5,37.0,13.0,8.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,27,3602.5,717.5,87.5,39.0,14.0,11.0,-3.0,-3.0,-3.0,0.9995,
1,IDQN_MM2,28,3054.0,509.0,49.0,39.0,17.0,11.0,3.0,3.0,3.0,0.9994,
1,IDQN_MM2,29,2758.5,588.0,89.5,37.0,17.0,19.0,-3.0,-3.0,-3.0,0.9994,
1,IDQN_MM2,30,2880.0,566.0,16.0,34.0,13.0,10.0,3.0,3.0,3.0,0.9994,
1,IDQN_MM2,31,3096.0,701.0,43.0,40.0,16.0,21.0,-3.0,-3.0,-3.0,0.9994,
1,IDQN_MM2,32,2740.0,759.0,16.5,39.0,16.0,8.0,3.0,3.0,3.0,0.9993,
1,IDQN_MM2,33,2638.5,814.5,3.0,38.0,16.0,2.0,2.97132,2.97132,2.97132,0.9993,0.07175
1,IDQN_MM2,34,2837.0,819.0,1.5,41.0,15.0,5.0,-0.0556,-0.0556,-0.0556,0.9993,0.06985
1,IDQN_MM2,35,3102.5,969.5,5.0,45.0,16.0,4.0,-1.44725,-1.44725,-1.44725,0.9993,0.06768
1,IDQN_MM2,36,3205.5,1093.5,17.0,46.0,17.0,4.0,-2.9112,-2.9112,-2.9112,0.9993,0.0675
1,IDQN_MM2,37,3475.0,1268.5,32.0,46.0,18.0,5.0,-3.0,-3.0,-3.0,0.9992,0.06698
1,IDQN_MM2,38,3705.0,1448.5,29.5,46.0,18.0,4.0,-0.15132,-0.15132,-0.15132,0.9992,0.06597
1,IDQN_MM2,39,3876.5,1632.5,41.5,48.0,19.0,11.0,-3.0,-3.0,-3.0,0.9992,0.0662
1,IDQN_MM2,40,4117.0,1828.0,70.0,51.0,22.0,11.0,-3.0,-3.0,-3.0,0.9992,0.06317
1,IDQN_MM2,41,4407.0,2048.0,105.0,51.0,22.0,13.0,-3.0,-3.0,-3.0,0.9991,0.05894
1,IDQN_MM2,42,4553.5,2245.5,97.0,46.0,21.0,7.0,1.14447,1.14447,1.14447,0.9991,0.05591
1,IDQN_MM2,43,4806.0,2461.0,3.5,49.0,23.0,7.0,3.0,3.0,3.0,0.9991,0.05352
1,IDQN_MM2,44,5072.0,2691.0,18.0,51.0,23.0,8.0,-3.0,-3.0,-3.0,0.9991,0.05194
1,IDQN_MM2,45,3492.0,1590.0,41.5,37.0,15.0,7.0,-0.49449,-0.49449,-0.49449,0.9991,0.04941
1,IDQN_MM2,46,3551.5,1743.0,38.5,37.0,16.0,4.0,0.30853,0.30853,0.30853,0.999,0.04686
1,IDQN_MM2,47,3643.5,1733.0,2.0,38.0,16.0,1.0,3.0,3.0,3.0,0.999,0.04181
1,IDQN_MM2,48,3827.5,1897.0,7.0,41.0,17.0,1.0,-1.6337,-1.6337,-1.6337,0.999,0.03838
1,IDQN_MM2,49,3977.5,2072.0,12.0,46.0,20.0,1.0,-1.58643,-1.58643,-1.58643,0.999,0.03174
1,IDQN_MM2,50,4229.5,2272.0,17.0,47.0,20.0,4.0,-1.81068,-1.81068,-1.81068,0.9989,0.02867
1,IDQN_MM2,51,4504.0,2474.5,25.5,49.0,21.0,4.0,-2.59798,-2.59798,-2.59798,0.9989,0.01989
1,IDQN_MM2,52,4784.0,2686.5,40.5,50.0,22.0,4.0,-3.0,-3.0,-3.0,0.9989,0.01534
1,IDQN_MM2,53,3440.5,1727.5,3.5,41.0,17.0,1.0,3.0,3.0,3.0,0.9989,0.00836
1,IDQN_MM2,54,2871.0,1579.0,2.5,33.0,13.0,6.0,1.47677,1.47677,1.47677,0.9989,0.00482
1,IDQN_MM2,55,3080.0,1709.0,1.0,36.0,13.0,3.0,-0.25342,-0.25342,-0.25342,0.9988,-0.0041
1,IDQN_MM2,56,3200.0,1847.5,0.5,42.0,17.0,1.0,-0.31287,-0.31287,-0.31287,0.9988,-0.00544
1,IDQN_MM2,57,3400.0,2018.0,0.5,47.0,18.0,5.0,-0.61239,-0.61239,-0.61239,0.9988,-0.00661
1,IDQN_MM2,58,3554.5,2141.0,0.0,46.0,19.0,1.0,-0.35467,-0.35467,-0.35467,0.9988,-0.00731
1,IDQN_MM2,59,3743.5,2336.0,0.0,48.0,20.0,3.0,-0.62686,-0.62686,-0.62686,0.9987,-0.00834
1,IDQN_MM2,60,3909.5,2541.0,7.0,49.0,21.0,8.0,-2.08274,-2.08274,-2.08274,0.9987,-0.00813
1,IDQN_MM2,61,4053.0,2298.5,26.5,48.0,20.0,8.0,-3.0,-3.0,-3.0,0.9987,-0.00557
1,IDQN_MM2,62,4188.5,1966.0,50.0,44.0,18.0,7.0,-3.0,-3.0,-3.0,0.9987,-0.00973
1,IDQN_MM2,63,3332.0,1388.0,75.5,39.0,16.0,9.0,-3.0,-3.0,-3.0,0.9987,-0.00472
1,IDQN_MM2,64,3563.5,1521.5,105.5,40.0,16.0,10.0,-3.0,-3.0,-3.0,0.9986,-0.00443
1,IDQN_MM2,65,3807.5,1663.5,87.0,43.0,16.0,5.0,3.0,3.0,3.0,0.9986,-0.0071
1,IDQN_MM2,66,3935.0,1782.5,15.0,43.0,16.0,2.0,3.0,3.0,3.0,0.9986,-0.02488
1,IDQN_MM2,67,4063.5,1943.0,26.0,44.0,17.0,7.0,-2.79823,-2.79823,-2.79823,0.9986,-0.02972
1,IDQN_MM2,68,4339.5,2116.0,44.5,47.0,18.0,9.0,-3.0,-3.0,-3.0,0.9985,-0.03668
1,IDQN_MM2,69,4515.5,2296.0,50.5,45.0,18.0,5.0,-1.85368,-1.85368,-1.85368,0.9985,-0.04675
1,IDQN_MM2,70,4645.0,2479.0,65.5,44.0,19.0,4.0,-3.0,-3.0,-3.0,0.9985,-0.05264
1,IDQN_MM2,71,4897.5,2673.0,0.5,48.0,21.0,1.0,3.0,3.0,3.0,0.9985,-0.05885
1,IDQN_MM2,72,5149.5,2883.0,0.0,47.0,21.0,0.0,-0.65873,-0.65873,-0.65873,0.9985,-0.05657
1,IDQN_MM2,73,5416.0,3093.0,0.0,49.0,21.0,7.0,-0.79157,-0.79157,-0.79157,0.9984,-0.05591
1,IDQN_MM2,74,5684.0,3306.0,2.5,49.0,22.0,4.0,-1.32869,-1.32869,-1.32869,0.9984,-0.06363
1,IDQN_MM2,75,5872.0,3526.0,0.0,49.0,22.0,2.0,-0.13047,-0.13047,-0.13047,0.9984,-0.06961
1,IDQN_MM2,76,6087.5,3746.0,6.0,50.0,22.0,9.0,-1.98362,-1.98362,-1.98362,0.9984,-0.06616
1,IDQN_MM2,77,6273.5,3966.0,22.0,49.0,22.0,6.0,-3.0,-3.0,-3.0,0.9984,-0.06614
1,IDQN_MM2,78,6546.5,4191.0,49.0,52.0,24.0,8.0,-3.0,-3.0,-3.0,0.9983,-0.07446
1,IDQN_MM2,79,4537.0,2964.5,56.5,41.0,19.0,7.0,3.0,3.0,3.0,0.9983,-0.0705
1,IDQN_MM2,80,4121.5,2546.0,86.5,40.0,20.0,9.0,-3.0,-3.0,-3.0,0.9983,-0.06327
1,IDQN_MM2,81,4161.0,2733.0,116.5,38.0,19.0,9.0,-3.0,-3.0,-3.0,0.9983,-0.07939
1,IDQN_MM2,82,4359.0,2923.0,146.5,40.0,19.0,11.0,-3.0,-3.0,-3.0,0.9982,-0.07645
1,IDQN_MM2,83,4581.5,3114.0,183.5,45.0,20.0,15.0,-3.0,-3.0,-3.0,0.9982,-0.07774
1,IDQN_MM2,84,4678.5,3321.5,0.0,47.0,22.0,2.0,3.0,3.0,3.0,0.9982,-0.06916
1,IDQN_MM2,85,4806.0,3547.0,2.5,50.0,24.0,9.0,-1.08651,-1.08651,-1.08651,0.9982,-0.06344
1,IDQN_MM2,86,4040.0,3780.0,17.0,48.0,24.0,12.0,-1.98845,-1.98845,-1.98845,0.9982,-0.05215
1,IDQN_MM2,87,3228.0,3844.5,2.0,41.0,22.0,4.0,3.0,3.0,3.0,0.9981,-0.04845
1,IDQN_MM2,88,3431.0,4030.5,10.0,45.0,21.0,5.0,-2.33622,-2.33622,-2.33622,0.9981,-0.04445
1,IDQN_MM2,89,3660.5,4245.0,27.0,47.0,23.0,9.0,-3.0,-3.0,-3.0,0.9981,-0.0549
1,IDQN_MM2,90,3922.0,4480.0,16.0,54.0,24.0,6.0,1.51449,1.51449,1.51449,0.9981,-0.06024
