episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,FIXEDTIME,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,FIXEDTIME,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
1,FIXEDTIME,3,7.5,0.0,0.0,3.0,0.0,0.0,-7.5,-7.5,-7.5,,
1,FIXEDTIME,4,52.0,0.0,2.0,8.0,0.0,1.0,-52.0,-52.0,-52.0,,
1,FIXEDTIME,5,99.5,0.0,7.0,8.0,0.0,1.0,-99.5,-99.5,-99.5,,
1,FIXEDTIME,6,157.0,1.5,14.0,8.0,1.0,3.0,-158.5,-158.5,-158.5,,
1,FIXEDTIME,7,156.5,11.5,17.0,8.0,1.0,1.0,-168.0,-168.0,-168.0,,
1,FIXEDTIME,8,208.5,21.5,22.0,11.0,1.0,3.0,-230.0,-230.0,-230.0,,
1,FIXEDTIME,9,210.5,0.0,0.0,14.0,0.0,1.0,-210.5,-210.5,-210.5,,
1,FIXEDTIME,10,258.0,1.5,0.0,20.0,1.0,0.0,-259.5,-259.5,-259.5,,
1,FIXEDTIME,11,400.0,13.5,0.0,25.0,2.0,0.0,-413.5,-413.5,-413.5,,
1,FIXEDTIME,12,620.5,40.0,2.5,31.0,4.0,1.0,-660.5,-660.5,-660.5,,
1,FIXEDTIME,13,674.0,26.5,7.5,28.0,2.0,1.0,-700.5,-700.5,-700.5,,
1,FIXEDTIME,14,435.0,47.0,12.5,20.0,3.0,1.0,-482.0,-482.0,-482.0,,
1,FIXEDTIME,15,423.5,11.0,17.5,17.0,2.0,2.0,-434.5,-434.5,-434.5,,
1,FIXEDTIME,16,581.5,36.5,22.5,24.0,5.0,2.0,-618.0,-618.0,-618.0,,
1,FIXEDTIME,17,670.0,64.0,0.0,26.0,3.0,1.0,-734.0,-734.0,-734.0,,
1,FIXEDTIME,18,694.0,30.5,2.0,24.0,1.0,3.0,-724.5,-724.5,-724.5,,
1,FIXEDTIME,19,874.5,46.5,12.5,27.0,3.0,10.0,-921.0,-921.0,-921.0,,
1,FIXEDTIME,20,1120.0,81.5,38.5,32.0,5.0,13.0,-1201.5,-1201.5,-1201.5,,
1,FIXEDTIME,21,1064.0,37.0,43.0,28.0,2.0,8.0,-1101.0,-1101.0,-1101.0,,
1,FIXEDTIME,22,656.5,24.5,70.5,20.0,1.0,12.0,-681.0,-681.0,-681.0,,
1,FIXEDTIME,23,671.0,34.5,40.0,18.0,1.0,3.0,-705.5,-705.5,-705.5,,
1,FIXEDTIME,24,827.0,54.5,54.5,24.0,4.0,7.0,-881.5,-881.5,-881.5,,
1,FIXEDTIME,25,974.0,86.0,0.0,28.0,5.0,2.0,-1060.0,-1060.0,-1060.0,,
1,FIXEDTIME,26,1096.0,136.0,3.0,30.0,5.0,1.0,-1232.0,-1232.0,-1232.0,,
1,FIXEDTIME,27,1283.0,195.5,11.5,33.0,8.0,6.0,-1478.5,-1478.5,-1478.5,,
1,FIXEDTIME,28,1538.0,277.5,31.0,36.0,9.0,14.0,-1815.5,-1815.5,-1815.5,,
1,FIXEDTIME,29,1391.5,322.0,49.5,34.0,11.0,10.0,-1713.5,-1713.5,-1713.5,,
1,FIXEDTIME,30,680.0,323.0,86.0,22.0,8.0,14.0,-1003.0,-1003.0,-1003.0,,
