episode,agent,decision,car_wait,bike_wait,ped_wait,car_queue,bike_queue,ped_queue,reward_mean,reward_min,reward_max,epsilon,mean_q
1,FMA2CFull,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,FMA2CFull,2,2.5,0.0,0.0,1.0,0.0,2.0,-1.0,-2.0,0.0,,
1,FMA2CFull,3,26.0,0.0,4.0,6.0,0.0,2.0,-5.7,-14.4,3.0,,
1,FMA2CFull,4,89.5,0.0,9.0,7.0,0.0,2.0,-14.7,-31.4,2.0,,
1,FMA2CFull,5,118.5,0.0,0.0,7.0,0.0,0.0,-14.5,-31.0,2.0,,
1,FMA2CFull,6,192.5,1.5,0.0,9.0,1.0,1.0,-25.1,-51.2,1.0,,
1,FMA2CFull,7,218.0,11.5,4.5,7.0,1.0,1.0,-23.2,-51.4,5.0,,
1,FMA2CFull,8,169.5,0.0,0.0,8.0,0.0,1.0,-15.9,-37.8,6.0,,
1,FMA2CFull,9,79.5,0.0,0.0,9.0,0.0,1.0,-17.2,-37.4,3.0,,
1,FMA2CFull,10,148.5,2.5,1.5,17.0,2.0,3.0,-25.2,-53.4,3.0,,
1,FMA2CFull,11,304.0,13.5,0.0,22.0,3.0,0.0,-39.8,-83.6,4.0,,
1,FMA2CFull,12,513.5,44.0,0.0,30.0,4.0,1.0,-62.5,-126.0,1.0,,
1,FMA2CFull,13,765.5,86.5,5.0,33.0,5.0,2.0,-84.3,-169.6,1.0,,
1,FMA2CFull,14,973.5,124.0,10.0,31.0,4.0,3.0,-88.2,-180.4,4.0,,
1,FMA2CFull,15,1246.0,167.5,21.5,34.0,6.0,6.0,-109.7,-219.4,0.0,,
1,FMA2CFull,16,1419.0,180.5,10.0,30.0,5.0,1.0,-107.8,-222.6,7.0,,
1,FMA2CFull,17,1651.5,232.5,0.5,32.0,6.0,3.0,-124.7,-250.4,1.0,,
1,FMA2CFull,18,1805.5,280.5,1.0,28.0,5.0,3.0,-125.8,-256.6,5.0,,
1,FMA2CFull,19,2035.5,338.5,3.5,31.0,8.0,3.0,-142.3,-287.6,3.0,,
1,FMA2CFull,20,2269.0,418.5,15.5,33.0,8.0,10.0,-159.0,-319.0,1.0,,
1,FMA2CFull,21,2495.5,502.0,23.5,32.0,9.0,6.0,-171.3,-344.6,2.0,,
1,FMA2CFull,22,2727.5,595.0,39.0,35.0,11.0,11.0,-187.7,-376.4,1.0,,
1,FMA2CFull,23,2974.5,705.0,73.5,38.0,11.0,13.0,-205.7,-411.4,0.0,,
1,FMA2CFull,24,3244.5,825.5,117.0,42.0,15.0,15.0,-224.9,-449.8,0.0,,
1,FMA2CFull,25,3004.0,557.5,56.5,36.0,11.0,11.0,-215.1,-437.2,7.0,,
1,FMA2CFull,26,3259.0,651.5,93.0,38.0,12.0,18.0,-241.1,-483.2,1.0,,
1,FMA2CFull,27,3529.0,776.0,151.5,42.0,13.0,24.0,-265.6,-531.2,0.0,,
1,FMA2CFull,28,3708.5,865.5,98.0,44.0,15.0,7.0,-256.3,-514.6,2.0,,
1,FMA2CFull,29,3998.5,1022.0,127.0,48.0,19.0,15.0,-277.6,-555.2,0.0,,
1,FMA2CFull,30,4077.5,991.0,40.0,42.0,16.0,4.0,-276.0,-560.0,8.0,,
1,FMA2CFull,31,4283.5,1120.5,51.0,41.0,15.0,7.0,-279.6,-561.2,2.0,,
1,FMA2CFull,32,3859.0,922.0,17.5,41.0,15.0,10.0,-284.1,-574.2,6.0,,
1,FMA2CFull,33,2511.5,401.0,48.0,30.0,11.0,13.0,-166.2,-347.4,15.0,,
